KomNr,Kommune,Hjemmekontor,Kartkontor_MIP,Omfordelt,Timer,Lenker,Ferdigdato_Kartkontor_Mnd,Ferdigdato_NVDB_Mnd
4018,Nome,Skien,Skien,False,14.85,4661.0,12,97
4022,Seljord,Skien,Skien,False,27.38,9972.0,3,32
4024,Hjartdal,Skien,Skien,False,23.9,8171.0,7,58
4026,Tinn,Skien,Skien,False,58.88,13385.0,4,36
4028,Kviteseid,Skien,Skien,False,20.42,5611.0,7,59
4030,Nissedal,Skien,Skien,False,23.0,6540.0,6,52
4032,Fyresdal,Skien,Skien,False,26.6,5047.0,8,68
4034,Tokke,Skien,Skien,False,27.02,6401.0,12,96
4036,Vinje,Skien,Skien,False,64.47,12380.0,10,79
4201,Risør,Kristiansand,Kristiansand,False,11.55,7458.0,13,102
4202,Grimstad,Kristiansand,Kristiansand,False,11.83,6512.0,13,102
4203,Arendal,Kristiansand,Kristiansand,False,21.03,18178.0,8,61
4204,Kristiansand,Kristiansand,Kristiansand,False,41.0,27939.0,9,70
4205,Lindesnes,Kristiansand,Kristiansand,False,56.22,30608.0,7,55
4206,Farsund,Kristiansand,Kristiansand,False,12.6,8160.0,11,87
4207,Flekkefjord,Kristiansand,Kristiansand,False,21.62,10002.0,6,50
4211,Gjerstad,Kristiansand,Kristiansand,False,0.78,5328.0,1,22
4212,Vegårshei,Kristiansand,Kristiansand,False,19.25,8548.0,12,93
4213,Tvedestrand,Kristiansand,Kristiansand,False,14.6,8806.0,11,86
4214,Froland,Kristiansand,Kristiansand,False,1.01,6254.0,9,75
4215,Lillesand,Kristiansand,Kristiansand,False,9.43,6111.0,13,103
4216,Birkenes,Kristiansand,Kristiansand,False,26.37,10577.0,12,92
4217,Åmli,Kristiansand,Kristiansand,False,31.8,8190.0,2,27
4218,Iveland,Kristiansand,Kristiansand,False,2.01,3446.0,13,106
4219,Evje og Hornnes,Kristiansand,Kristiansand,False,20.05,7758.0,11,87
4220,Bygland,Kristiansand,Kristiansand,False,29.77,7574.0,4,39
4221,Valle,Kristiansand,Kristiansand,False,29.77,7136.0,4,39
4222,Bykle,Kristiansand,Kristiansand,False,23.13,4958.0,10,83
4223,Vennesla,Kristiansand,Kristiansand,False,2.02,10530.0,6,50
4224,Åseral,Kristiansand,Kristiansand,False,19.07,5558.0,5,46
4225,Lyngdal,Kristiansand,Kristiansand,False,27.52,13449.0,10,78
4227,Kvinesdal,Kristiansand,Kristiansand,False,29.9,10186.0,8,64
4228,Sirdal,Kristiansand,Kristiansand,False,31.2,8126.0,6,52
4601,Bergen,Bergen,Bergen,False,30.6,30466.0,14,111
4602,Kinn,Bergen,Bergen,False,22.67,9385.0,12,93
4611,Etne,Bergen,Bergen,False,24.95,10118.0,6,50
4612,Sveio,Bergen,Bergen,False,12.83,8328.0,12,94
4613,Bømlo,Bergen,Bergen,False,3.33,6759.0,14,119
4614,Stord,Bergen,Bergen,False,8.57,5301.0,13,104
4617,Kvinnherad,Bergen,Bergen,False,28.15,8939.0,8,65
4618,Ullensvang,Bergen,Bergen,False,71.77,18650.0,3,29
4619,Eidfjord,Bergen,Bergen,False,32.12,5017.0,4,40
4620,Ulvik,Bergen,Bergen,False,14.62,2743.0,9,77
4621,Voss,Bergen,Bergen,False,60.22,23191.0,5,41
4622,Kvam,Bergen,Bergen,False,25.12,11908.0,7,55
4623,Samnanger,Bergen,Bergen,False,7.62,2675.0,9,77
4624,Bjørnafjorden,Bergen,Bergen,False,19.98,10297.0,7,56
4626,Øygarden,Bergen,Bergen,False,17.88,11226.0,6,49
4627,Askøy,Bergen,Bergen,False,7.28,5218.0,9,75
4628,Vaksdal,Bergen,Bergen,False,15.9,4528.0,10,83
4630,Osterøy,Bergen,Bergen,False,14.72,8960.0,10,81
4631,Alver,Bergen,Bergen,False,36.83,27783.0,14,112
4632,Austrheim,Bergen,Bergen,False,3.73,3305.0,9,76
4634,Masfjorden,Bergen,Bergen,False,13.12,4590.0,10,83
4635,Gulen,Bergen,Bergen,False,12.15,4082.0,13,105
4636,Solund,Bergen,Bergen,False,4.42,1189.0,9,77
4637,Hyllestad,Bergen,Bergen,False,8.98,3011.0,9,76
4638,Høyanger,Bergen,Bergen,False,18.67,3476.0,13,106
4639,Vik,Bergen,Bergen,False,21.52,4624.0,12,97
4640,Sogndal,Bergen,Bergen,False,34.08,9640.0,0,5
4641,Aurland,Bergen,Bergen,False,29.27,4599.0,2,28
4642,Lærdal,Bergen,Bergen,False,23.97,3598.0,1,22
4643,Årdal,Bergen,Bergen,False,18.57,2758.0,8,68
4644,Luster,Bergen,Bergen,False,37.81,6200.0,2,27
4645,Askvoll,Bergen,Bergen,False,11.42,4575.0,9,76
4646,Fjaler,Bergen,Bergen,False,11.8,3672.0,8,68
4647,Sunnfjord,Bergen,Bergen,False,63.6,22959.0,1,18
4648,Bremanger,Bergen,Bergen,False,18.7,4648.0,11,89
4649,Stad,Bergen,Bergen,False,29.18,12853.0,11,84
4650,Gloppen,Bergen,Bergen,False,24.5,7841.0,13,101
4651,Stryn,Bergen,Bergen,False,30.58,7377.0,0,9
5001,Trondheim - Tråante,Trondheim,Trondheim,False,29.77,20525.0,5,42
5021,Oppdal,Trondheim,Trondheim,False,76.88,37049.0,0,1
5025,Rosse - Røros,Trondheim,Trondheim,False,51.28,11912.0,3,30
5026,Holtålen,Trondheim,Trondheim,False,28.25,6292.0,10,82
5027,Midtre Gauldal,Trondheim,Trondheim,False,49.35,13652.0,10,77
5028,Melhus,Trondheim,Trondheim,False,23.92,7720.0,12,95
5029,Skaun,Trondheim,Trondheim,False,10.4,4079.0,12,97
5032,Selbu,Trondheim,Trondheim,False,27.87,6104.0,7,59
5033,Tydal,Trondheim,Trondheim,False,32.18,9999.0,13,100
5034,Meråker,Trondheim,Trondheim,False,30.3,7116.0,11,88
5035,Stjørdal,Trondheim,Trondheim,False,37.83,13808.0,4,36
5038,Verdal,Trondheim,Trondheim,False,28.41,9686.0,13,100
5041,Snåase - Snåsa,Trondheim,Trondheim,False,41.1,5861.0,6,53
5042,Lierne,Trondheim,Trondheim,False,40.82,2972.0,8,68
5043,Raarvihke - Røyrvik,Trondheim,Trondheim,False,17.27,772.0,8,68
5044,Namsskogan,Trondheim,Trondheim,False,20.82,2245.0,12,98
5045,Grong,Trondheim,Trondheim,False,25.7,4904.0,11,89
5046,Høylandet,Trondheim,Trondheim,False,13.02,2199.0,13,107
5047,Overhalla,Trondheim,Trondheim,False,16.88,3968.0,11,90
5049,Flatanger,Trondheim,Trondheim,False,7.68,1418.0,13,107
5053,Inderøy,Trondheim,Trondheim,False,17.63,7306.0,12,96
5054,Indre Fosen,Trondheim,Trondheim,False,36.0,9918.0,8,65
5055,Heim,Trondheim,Trondheim,False,29.67,10013.0,7,56
5056,Hitra,Trondheim,Trondheim,False,20.32,8759.0,9,73
5058,Åfjord,Trondheim,Trondheim,False,30.12,8387.0,6,51
5059,Orkland,Trondheim,Trondheim,False,57.52,21540.0,9,71
5061,Rindal,Trondheim,Trondheim,False,16.88,4368.0,13,105
5501,Tromsø,Tromsø,Tromsø,False,63.6,27947.0,4,35
5503,Harstad - Hárstták,Tromsø,Tromsø,False,27.28,16861.0,8,62
5512,Dielddanuorri - Tjeldsund,Tromsø,Tromsø,False,24.27,8058.0,9,74
5514,Ibestad,Tromsø,Tromsø,False,8.68,3259.0,11,90
5516,Gratangen,Tromsø,Tromsø,False,7.82,2092.0,12,99
5518,Loabák - Lavangen,Tromsø,Tromsø,False,7.17,1546.0,12,99
5520,Bardu,Tromsø,Tromsø,False,43.93,6502.0,10,82
5522,Salangen,Tromsø,Tromsø,False,11.93,2841.0,13,106
5524,Målselv,Tromsø,Tromsø,False,7.16,14811.0,14,114
5526,Sørreisa,Tromsø,Tromsø,False,10.53,3369.0,11,90
5528,Dyrøy,Tromsø,Tromsø,False,0.76,1965.0,10,83
5530,Senja,Tromsø,Tromsø,False,52.38,17646.0,2,25
5532,Balsfjord,Tromsø,Tromsø,False,4.59,13047.0,14,115
5534,Karlsøy,Tromsø,Tromsø,False,25.07,5355.0,7,60
5536,Lyngen,Tromsø,Tromsø,False,18.13,4562.0,13,105
5542,Skjervøy,Tromsø,Tromsø,False,1.1,2218.0,13,107
5544,Nordreisa - Ráisa - Raisi,Tromsø,Tromsø,False,53.15,4821.0,9,75
5546,Kvænangen,Tromsø,Tromsø,False,32.62,4328.0,5,46
5601,Alta,Tromsø,Skien,True,72.96,17457.0,2,26
5603,Hammerfest - Hámmerfeasta,Tromsø,Tromsø,False,44.7,6601.0,0,10
5605,Sør-Varanger,Tromsø,Tromsø,False,61.47,7082.0,6,52
5607,Vadsø,Tromsø,Tromsø,False,28.47,5170.0,8,67
5610,Kárášjohka - Karasjok,Tromsø,Molde,True,96.35,8565.0,3,33
5612,Guovdageaidnu - Kautokeino,Tromsø,Tromsø,False,179.3,19267.0,1,19
5614,Loppa,Tromsø,Tromsø,False,11.63,1446.0,12,99
5616,Hasvik,Tromsø,Tromsø,False,9.4,1313.0,13,108
5618,Måsøy,Tromsø,Tromsø,False,18.62,1802.0,12,99
5620,Nordkapp,Tromsø,Tromsø,False,16.35,1716.0,13,107
5622,Porsanger - Porsáŋgu - Porsanki,Tromsø,Skien,True,87.38,9568.0,1,21
5624,Lebesby,Tromsø,Tromsø,False,44.53,3191.0,3,34
5628,Deatnu - Tana,Tromsø,Tromsø,False,72.72,9359.0,1,21
5636,Unjárga - Nesseby,Tromsø,Tromsø,False,30.3,3635.0,11,90
