KomNr,Kommune,Hjemmekontor,Kartkontor_MIP,Omfordelt,Timer,Lenker,Ferdigdato_Kartkontor_Mnd,Ferdigdato_NVDB_Mnd
3454,Vang,Hamar,Hamar,False,35.62,8187.0,2,49
3901,Horten,Skien,Skien,False,3.67,2273.0,8,118
3903,Holmestrand,Skien,Skien,False,21.87,8664.0,8,115
3905,Tønsberg,Skien,Skien,False,18.23,10065.0,8,114
3907,Sandefjord,Skien,Trondheim,True,24.23,13753.0,8,112
3909,Larvik,Skien,Trondheim,True,39.47,20251.0,9,119
3911,Færder,Skien,Skien,False,6.28,5132.0,8,117
4001,Porsgrunn,Skien,Skien,False,11.57,7351.0,8,116
4003,Skien,Skien,Bodø,True,31.73,11644.0,8,114
4005,Notodden,Skien,Skien,False,30.73,8977.0,1,37
4010,Siljan,Skien,Skien,False,8.78,2674.0,3,70
4012,Bamble,Skien,Skien,False,10.83,5868.0,8,117
4014,Kragerø,Skien,Skien,False,13.88,8153.0,8,116
4016,Drangedal,Skien,Trondheim,True,32.68,9597.0,8,115
4018,Nome,Skien,Skien,False,14.85,4661.0,8,118
4022,Seljord,Skien,Skien,False,27.38,9972.0,3,62
4024,Hjartdal,Skien,Skien,False,23.9,8171.0,3,64
4026,Tinn,Skien,Skien,False,58.88,13385.0,1,34
4028,Kviteseid,Skien,Skien,False,20.42,5611.0,3,67
4030,Nissedal,Skien,Skien,False,23.0,6540.0,3,67
4032,Fyresdal,Skien,Skien,False,26.6,5047.0,8,117
4034,Tokke,Skien,Molde,True,27.02,6401.0,8,117
4036,Vinje,Skien,Stavanger,True,64.47,12380.0,8,113
4201,Risør,Kristiansand,Kristiansand,False,11.55,7458.0,3,66
4202,Grimstad,Kristiansand,Kristiansand,False,11.83,6512.0,4,81
4203,Arendal,Kristiansand,Kristiansand,False,21.03,18178.0,5,89
4204,Kristiansand,Kristiansand,Skien,True,41.0,27939.0,5,88
4205,Lindesnes,Kristiansand,Molde,True,56.22,30608.0,5,87
4206,Farsund,Kristiansand,Kristiansand,False,12.6,8160.0,3,64
4207,Flekkefjord,Kristiansand,Kristiansand,False,21.62,10002.0,2,46
4211,Gjerstad,Kristiansand,Kristiansand,False,0.78,5328.0,4,83
4212,Vegårshei,Kristiansand,Kristiansand,False,19.25,8548.0,3,63
4213,Tvedestrand,Kristiansand,Kristiansand,False,14.6,8806.0,4,77
4214,Froland,Kristiansand,Kristiansand,False,1.01,6254.0,4,82
4215,Lillesand,Kristiansand,Kristiansand,False,9.43,6111.0,3,67
4216,Birkenes,Kristiansand,Kristiansand,False,26.37,10577.0,3,61
4217,Åmli,Kristiansand,Kristiansand,False,31.8,8190.0,2,49
4218,Iveland,Kristiansand,Kristiansand,False,2.01,3446.0,4,84
4219,Evje og Hornnes,Kristiansand,Kristiansand,False,20.05,7758.0,5,98
4220,Bygland,Kristiansand,Kristiansand,False,29.77,7574.0,4,79
4221,Valle,Kristiansand,Kristiansand,False,29.77,7136.0,4,80
4222,Bykle,Kristiansand,Kristiansand,False,23.13,4958.0,5,101
4223,Vennesla,Kristiansand,Kristiansand,False,2.02,10530.0,5,94
4224,Åseral,Kristiansand,Kristiansand,False,19.07,5558.0,5,100
4225,Lyngdal,Kristiansand,Kristiansand,False,27.52,13449.0,6,106
4227,Kvinesdal,Kristiansand,Kristiansand,False,29.9,10186.0,2,45
4228,Sirdal,Kristiansand,Kristiansand,False,31.2,8126.0,3,65
4601,Bergen,Bergen,Bergen,False,30.6,30466.0,0,1
4602,Kinn,Bergen,Bergen,False,22.67,9385.0,1,37
4611,Etne,Bergen,Bergen,False,24.95,10118.0,3,62
4612,Sveio,Bergen,Bergen,False,12.83,8328.0,0,13
4613,Bømlo,Bergen,Bergen,False,3.33,6759.0,0,17
4614,Stord,Bergen,Bergen,False,8.57,5301.0,0,20
4617,Kvinnherad,Bergen,Bergen,False,28.15,8939.0,5,95
4618,Ullensvang,Bergen,Bergen,False,71.77,18650.0,4,73
4619,Eidfjord,Bergen,Bergen,False,32.12,5017.0,4,83
4620,Ulvik,Bergen,Bergen,False,14.62,2743.0,5,103
4621,Voss,Bergen,Bergen,False,60.22,23191.0,3,55
4622,Kvam,Bergen,Bergen,False,25.12,11908.0,4,75
4623,Samnanger,Bergen,Bergen,False,7.62,2675.0,5,103
4624,Bjørnafjorden,Bergen,Bergen,False,19.98,10297.0,3,61
4626,Øygarden,Bergen,Bergen,False,17.88,11226.0,5,93
4627,Askøy,Bergen,Bergen,False,7.28,5218.0,5,100
