KomNr,Kommune,Hjemmekontor,Kartkontor_MIP,Omfordelt,Timer,Lenker,Ferdigdato_Kartkontor_Mnd,Ferdigdato_NVDB_Mnd
4601,Bergen,Bergen,Bergen,False,30.6,30466.0,0,3
4602,Kinn,Bergen,Bergen,False,22.67,9385.0,1,6
4611,Etne,Bergen,Bergen,False,24.95,10118.0,6,23
4612,Sveio,Bergen,Bergen,False,12.83,8328.0,0,3
4613,Bømlo,Bergen,Bergen,False,3.33,6759.0,0,3
4614,Stord,Bergen,Bergen,False,8.57,5301.0,0,3
4617,Kvinnherad,Bergen,Bergen,False,28.15,8939.0,3,12
4618,Ullensvang,Bergen,Bergen,False,71.77,18650.0,4,15
4619,Eidfjord,Bergen,Bergen,False,32.12,5017.0,3,12
4620,Ulvik,Bergen,Bergen,False,14.62,2743.0,3,12
4621,Voss,Bergen,Bergen,False,60.22,23191.0,5,18
4622,Kvam,Bergen,Bergen,False,25.12,11908.0,4,15
4623,Samnanger,Bergen,Bergen,False,7.62,2675.0,4,15
4624,Bjørnafjorden,Bergen,Bergen,False,19.98,10297.0,6,24
4626,Øygarden,Bergen,Bergen,False,17.88,11226.0,5,19
4627,Askøy,Bergen,Bergen,False,7.28,5218.0,5,19
4628,Vaksdal,Bergen,Bergen,False,15.9,4528.0,10,27
4630,Osterøy,Bergen,Bergen,False,14.72,8960.0,10,27
4631,Alver,Bergen,Bergen,False,36.83,27783.0,10,27
4632,Austrheim,Bergen,Bergen,False,3.73,3305.0,6,24
4634,Masfjorden,Bergen,Bergen,False,13.12,4590.0,10,27
4635,Gulen,Bergen,Bergen,False,12.15,4082.0,10,27
4636,Solund,Bergen,Bergen,False,4.42,1189.0,3,12
4637,Hyllestad,Bergen,Bergen,False,8.98,3011.0,5,19
4638,Høyanger,Bergen,Bergen,False,18.67,3476.0,2,9
4639,Vik,Bergen,Bergen,False,21.52,4624.0,1,6
4640,Sogndal,Bergen,Bergen,False,34.08,9640.0,1,6
4641,Aurland,Bergen,Bergen,False,29.27,4599.0,0,3
4642,Lærdal,Bergen,Bergen,False,23.97,3598.0,2,9
4643,Årdal,Bergen,Bergen,False,18.57,2758.0,3,12
4644,Luster,Bergen,Bergen,False,37.81,6200.0,2,9
4645,Askvoll,Bergen,Bergen,False,11.42,4575.0,4,15
4646,Fjaler,Bergen,Bergen,False,11.8,3672.0,5,19
4647,Sunnfjord,Bergen,Skien,True,63.6,22959.0,1,7
4648,Bremanger,Bergen,Bergen,False,18.7,4648.0,2,9
4649,Stad,Bergen,Bergen,False,29.18,12853.0,1,7
4650,Gloppen,Bergen,Bergen,False,24.5,7841.0,2,9
4651,Stryn,Bergen,Bergen,False,30.58,7377.0,1,7
5001,Trondheim - Tråante,Trondheim,Trondheim,False,29.77,20525.0,5,19
5021,Oppdal,Trondheim,Trondheim,False,76.88,37049.0,5,19
5025,Rosse - Røros,Trondheim,Trondheim,False,51.28,11912.0,1,7
5026,Holtålen,Trondheim,Trondheim,False,28.25,6292.0,1,7
5027,Midtre Gauldal,Trondheim,Trondheim,False,49.35,13652.0,0,4
5028,Melhus,Trondheim,Trondheim,False,23.92,7720.0,0,4
5029,Skaun,Trondheim,Trondheim,False,10.4,4079.0,0,4
5032,Selbu,Trondheim,Trondheim,False,27.87,6104.0,1,7
5033,Tydal,Trondheim,Trondheim,False,32.18,9999.0,5,19
5034,Meråker,Trondheim,Trondheim,False,30.3,7116.0,1,7
5035,Stjørdal,Trondheim,Trondheim,False,37.83,13808.0,4,16
5038,Verdal,Trondheim,Trondheim,False,28.41,9686.0,3,12
5041,Snåase - Snåsa,Trondheim,Trondheim,False,41.1,5861.0,2,9
5042,Lierne,Trondheim,Trondheim,False,40.82,2972.0,2,9
5043,Raarvihke - Røyrvik,Trondheim,Trondheim,False,17.27,772.0,2,9
5044,Namsskogan,Trondheim,Trondheim,False,20.82,2245.0,2,9
5045,Grong,Trondheim,Trondheim,False,25.7,4904.0,2,9
5046,Høylandet,Trondheim,Trondheim,False,13.02,2199.0,1,7
5047,Overhalla,Trondheim,Trondheim,False,16.88,3968.0,3,12
5049,Flatanger,Trondheim,Trondheim,False,7.68,1418.0,2,9
5053,Inderøy,Trondheim,Trondheim,False,17.63,7306.0,5,19
5054,Indre Fosen,Trondheim,Trondheim,False,36.0,9918.0,3,12
5055,Heim,Trondheim,Trondheim,False,29.67,10013.0,3,12
5056,Hitra,Trondheim,Trondheim,False,20.32,8759.0,5,20
5058,Åfjord,Trondheim,Trondheim,False,30.12,8387.0,3,12
5059,Orkland,Trondheim,Stavanger,True,57.52,21540.0,0,5
5061,Rindal,Trondheim,Trondheim,False,16.88,4368.0,2,9
5501,Tromsø,Tromsø,Tromsø,False,63.6,27947.0,4,16
5503,Harstad - Hárstták,Tromsø,Tromsø,False,27.28,16861.0,6,24
5512,Dielddanuorri - Tjeldsund,Tromsø,Tromsø,False,24.27,8058.0,3,12
5514,Ibestad,Tromsø,Tromsø,False,8.68,3259.0,6,24
5516,Gratangen,Tromsø,Tromsø,False,7.82,2092.0,5,20
5518,Loabák - Lavangen,Tromsø,Tromsø,False,7.17,1546.0,5,20
5520,Bardu,Tromsø,Tromsø,False,43.93,6502.0,4,16
5522,Salangen,Tromsø,Tromsø,False,11.93,2841.0,5,20
5524,Målselv,Tromsø,Tromsø,False,7.16,14811.0,6,24
5526,Sørreisa,Tromsø,Tromsø,False,10.53,3369.0,5,20
5528,Dyrøy,Tromsø,Tromsø,False,0.76,1965.0,6,24
5530,Senja,Tromsø,Tromsø,False,52.38,17646.0,6,24
5532,Balsfjord,Tromsø,Tromsø,False,4.59,13047.0,6,24
5534,Karlsøy,Tromsø,Tromsø,False,25.07,5355.0,5,20
5536,Lyngen,Tromsø,Tromsø,False,18.13,4562.0,3,12
5542,Skjervøy,Tromsø,Tromsø,False,1.1,2218.0,4,16
5544,Nordreisa - Ráisa - Raisi,Tromsø,Trondheim,True,53.15,4821.0,0,5
5546,Kvænangen,Tromsø,Tromsø,False,32.62,4328.0,1,7
5601,Alta,Tromsø,Trondheim,True,72.96,17457.0,5,20
5603,Hammerfest - Hámmerfeasta,Tromsø,Tromsø,False,44.7,6601.0,0,5
5605,Sør-Varanger,Tromsø,Tromsø,False,61.47,7082.0,2,9
5607,Vadsø,Tromsø,Tromsø,False,28.47,5170.0,0,5
5610,Kárášjohka - Karasjok,Tromsø,Kristiansand,True,96.35,8565.0,2,10
5612,Guovdageaidnu - Kautokeino,Tromsø,Skien,True,179.3,19267.0,3,13
5614,Loppa,Tromsø,Tromsø,False,11.63,1446.0,2,10
5616,Hasvik,Tromsø,Tromsø,False,9.4,1313.0,2,10
5618,Måsøy,Tromsø,Tromsø,False,18.62,1802.0,0,5
5620,Nordkapp,Tromsø,Tromsø,False,16.35,1716.0,2,10
5622,Porsanger - Porsáŋgu - Porsanki,Tromsø,Hamar,True,87.38,9568.0,4,16
5624,Lebesby,Tromsø,Tromsø,False,44.53,3191.0,1,7
5628,Deatnu - Tana,Tromsø,Tromsø,False,72.72,9359.0,3,13
5636,Unjárga - Nesseby,Tromsø,Tromsø,False,30.3,3635.0,1,7
