uke_aar,uke_nr,Kartkontor,Timer_Brukt,Kapasitet_Timer_Uke,Utnyttelse
2032,44,Bodø,0.0,17.93,0.0
2032,44,Tromsø,0.0,28.53,0.0
2032,45,Oslo,0.0,24.46,0.0
2032,45,Hamar,0.0,20.38,0.0
2032,45,Skien,0.0,32.61,0.0
2032,45,Kristiansand,0.0,24.46,0.0
2032,45,Stavanger,0.0,22.83,0.0
2032,45,Bergen,0.0,32.61,0.0
2032,45,Molde,0.0,20.38,0.0
2032,45,Trondheim,0.0,42.39,0.0
2032,45,Bodø,0.0,17.93,0.0
2032,45,Tromsø,0.0,28.53,0.0
2032,46,Oslo,0.0,24.46,0.0
2032,46,Hamar,0.0,20.38,0.0
2032,46,Skien,0.0,32.61,0.0
2032,46,Kristiansand,0.0,24.46,0.0
2032,46,Stavanger,0.0,22.83,0.0
2032,46,Bergen,0.0,32.61,0.0
2032,46,Molde,0.0,20.38,0.0
2032,46,Trondheim,0.0,42.39,0.0
2032,46,Bodø,0.0,17.93,0.0
2032,46,Tromsø,0.0,28.53,0.0
2032,47,Oslo,0.0,24.46,0.0
2032,47,Hamar,0.0,20.38,0.0
2032,47,Skien,0.0,32.61,0.0
2032,47,Kristiansand,0.0,24.46,0.0
2032,47,Stavanger,0.0,22.83,0.0
2032,47,Bergen,0.0,32.61,0.0
2032,47,Molde,0.0,20.38,0.0
2032,47,Trondheim,0.0,42.39,0.0
2032,47,Bodø,0.0,17.93,0.0
2032,47,Tromsø,0.0,28.53,0.0
2032,48,Oslo,0.0,24.46,0.0
2032,48,Hamar,0.0,20.38,0.0
2032,48,Skien,0.0,32.61,0.0
2032,48,Kristiansand,0.0,24.46,0.0
2032,48,Stavanger,0.0,22.83,0.0
2032,48,Bergen,0.0,32.61,0.0
2032,48,Molde,0.0,20.38,0.0
2032,48,Trondheim,0.0,42.39,0.0
2032,48,Bodø,0.0,17.93,0.0
2032,48,Tromsø,0.0,28.53,0.0
2032,49,Oslo,0.0,24.46,0.0
2032,49,Hamar,0.0,20.38,0.0
2032,49,Skien,0.0,32.61,0.0
2032,49,Kristiansand,0.0,24.46,0.0
2032,49,Stavanger,0.0,22.83,0.0
2032,49,Bergen,0.0,32.61,0.0
2032,49,Molde,0.0,20.38,0.0
2032,49,Trondheim,0.0,42.39,0.0
2032,49,Bodø,0.0,17.93,0.0
2032,49,Tromsø,0.0,28.53,0.0
2032,50,Oslo,0.0,24.46,0.0
2032,50,Hamar,0.0,20.38,0.0
2032,50,Skien,0.0,32.61,0.0
2032,50,Kristiansand,0.0,24.46,0.0
2032,50,Stavanger,0.0,22.83,0.0
2032,50,Bergen,0.0,32.61,0.0
2032,50,Molde,0.0,20.38,0.0
2032,50,Trondheim,0.0,42.39,0.0
2032,50,Bodø,0.0,17.93,0.0
2032,50,Tromsø,0.0,28.53,0.0
2032,51,Oslo,0.0,24.46,0.0
2032,51,Hamar,0.0,20.38,0.0
2032,51,Skien,0.0,32.61,0.0
2032,51,Kristiansand,0.0,24.46,0.0
2032,51,Stavanger,0.0,22.83,0.0
2032,51,Bergen,0.0,32.61,0.0
2032,51,Molde,0.0,20.38,0.0
2032,51,Trondheim,0.0,42.39,0.0
2032,51,Bodø,0.0,17.93,0.0
2032,51,Tromsø,0.0,28.53,0.0
2032,52,Oslo,0.0,24.46,0.0
2032,52,Hamar,0.0,20.38,0.0
2032,52,Skien,0.0,32.61,0.0
2032,52,Kristiansand,0.0,24.46,0.0
2032,52,Stavanger,0.0,22.83,0.0
2032,52,Bergen,0.0,32.61,0.0
2032,52,Molde,0.0,20.38,0.0
2032,52,Trondheim,0.0,42.39,0.0
2032,52,Bodø,0.0,17.93,0.0
2032,52,Tromsø,0.0,28.53,0.0
2032,53,Oslo,0.0,24.46,0.0
2032,53,Hamar,0.0,20.38,0.0
2032,53,Skien,0.0,32.61,0.0
2032,53,Kristiansand,0.0,24.46,0.0
2032,53,Stavanger,0.0,22.83,0.0
2032,53,Bergen,0.0,32.61,0.0
2032,53,Molde,0.0,20.38,0.0
2032,53,Trondheim,0.0,42.39,0.0
2032,53,Bodø,0.0,17.93,0.0
2032,53,Tromsø,0.0,28.53,0.0
2033,1,Oslo,0.0,24.46,0.0
2033,1,Hamar,0.0,20.38,0.0
2033,1,Skien,0.0,32.61,0.0
2033,1,Kristiansand,0.0,24.46,0.0
2033,1,Stavanger,0.0,22.83,0.0
2033,1,Bergen,0.0,32.61,0.0
2033,1,Molde,0.0,20.38,0.0
2033,1,Trondheim,0.0,42.39,0.0
2033,1,Bodø,0.0,17.93,0.0
2033,1,Tromsø,0.0,28.53,0.0
2033,2,Oslo,0.0,24.46,0.0
2033,2,Hamar,0.0,20.38,0.0
2033,2,Skien,0.0,32.61,0.0
2033,2,Kristiansand,0.0,24.46,0.0
2033,2,Stavanger,0.0,22.83,0.0
2033,2,Bergen,0.0,32.61,0.0
2033,2,Molde,0.0,20.38,0.0
2033,2,Trondheim,0.0,42.39,0.0
2033,2,Bodø,0.0,17.93,0.0
2033,2,Tromsø,0.0,28.53,0.0
2033,3,Oslo,0.0,24.46,0.0
2033,3,Hamar,0.0,20.38,0.0
2033,3,Skien,0.0,32.61,0.0
2033,3,Kristiansand,0.0,24.46,0.0
2033,3,Stavanger,0.0,22.83,0.0
2033,3,Bergen,0.0,32.61,0.0
2033,3,Molde,0.0,20.38,0.0
2033,3,Trondheim,0.0,42.39,0.0
2033,3,Bodø,0.0,17.93,0.0
2033,3,Tromsø,0.0,28.53,0.0
2033,4,Oslo,0.0,24.46,0.0
2033,4,Hamar,0.0,20.38,0.0
2033,4,Skien,0.0,32.61,0.0
2033,4,Kristiansand,0.0,24.46,0.0
2033,4,Stavanger,0.0,22.83,0.0
2033,4,Bergen,0.0,32.61,0.0
2033,4,Molde,0.0,20.38,0.0
2033,4,Trondheim,0.0,42.39,0.0
2033,4,Bodø,0.0,17.93,0.0
2033,4,Tromsø,0.0,28.53,0.0
2033,5,Oslo,0.0,24.46,0.0
2033,5,Hamar,0.0,20.38,0.0
2033,5,Skien,0.0,32.61,0.0
2033,5,Kristiansand,0.0,24.46,0.0
2033,5,Stavanger,0.0,22.83,0.0
2033,5,Bergen,0.0,32.61,0.0
2033,5,Molde,0.0,20.38,0.0
2033,5,Trondheim,0.0,42.39,0.0
2033,5,Bodø,0.0,17.93,0.0
2033,5,Tromsø,0.0,28.53,0.0
2033,6,Oslo,0.0,24.46,0.0
2033,6,Hamar,0.0,20.38,0.0
2033,6,Skien,0.0,32.61,0.0
2033,6,Kristiansand,0.0,24.46,0.0
2033,6,Stavanger,0.0,22.83,0.0
2033,6,Bergen,0.0,32.61,0.0
2033,6,Molde,0.0,20.38,0.0
2033,6,Trondheim,0.0,42.39,0.0
2033,6,Bodø,0.0,17.93,0.0
2033,6,Tromsø,0.0,28.53,0.0
2033,7,Oslo,0.0,24.46,0.0
2033,7,Hamar,0.0,20.38,0.0
2033,7,Skien,0.0,32.61,0.0
2033,7,Kristiansand,0.0,24.46,0.0
2033,7,Stavanger,0.0,22.83,0.0
2033,7,Bergen,0.0,32.61,0.0
2033,7,Molde,0.0,20.38,0.0
2033,7,Trondheim,0.0,42.39,0.0
2033,7,Bodø,0.0,17.93,0.0
2033,7,Tromsø,0.0,28.53,0.0
2033,8,Oslo,0.0,24.46,0.0
2033,8,Hamar,0.0,20.38,0.0
2033,8,Skien,0.0,32.61,0.0
2033,8,Kristiansand,0.0,24.46,0.0
2033,8,Stavanger,0.0,22.83,0.0
2033,8,Bergen,0.0,32.61,0.0
2033,8,Molde,0.0,20.38,0.0
2033,8,Trondheim,0.0,42.39,0.0
2033,8,Bodø,0.0,17.93,0.0
2033,8,Tromsø,0.0,28.53,0.0
2033,9,Oslo,0.0,24.46,0.0
2033,9,Hamar,0.0,20.38,0.0
2033,9,Skien,0.0,32.61,0.0
2033,9,Kristiansand,0.0,24.46,0.0
2033,9,Stavanger,0.0,22.83,0.0
2033,9,Bergen,0.0,32.61,0.0
2033,9,Molde,0.0,20.38,0.0
2033,9,Trondheim,0.0,42.39,0.0
2033,9,Bodø,0.0,17.93,0.0
2033,9,Tromsø,0.0,28.53,0.0
2033,10,Oslo,0.0,24.46,0.0
2033,10,Hamar,0.0,20.38,0.0
2033,10,Skien,0.0,32.61,0.0
2033,10,Kristiansand,0.0,24.46,0.0
2033,10,Stavanger,0.0,22.83,0.0
2033,10,Bergen,0.0,32.61,0.0
2033,10,Molde,0.0,20.38,0.0
2033,10,Trondheim,0.0,42.39,0.0
2033,10,Bodø,0.0,17.93,0.0
2033,10,Tromsø,0.0,28.53,0.0
2033,11,Oslo,0.0,24.46,0.0
2033,11,Hamar,0.0,20.38,0.0
2033,11,Skien,0.0,32.61,0.0
2033,11,Kristiansand,0.0,24.46,0.0
2033,11,Stavanger,0.0,22.83,0.0
2033,11,Bergen,0.0,32.61,0.0
2033,11,Molde,0.0,20.38,0.0
2033,11,Trondheim,0.0,42.39,0.0
2033,11,Bodø,0.0,17.93,0.0
2033,11,Tromsø,0.0,28.53,0.0
2033,12,Oslo,0.0,24.46,0.0
2033,12,Hamar,0.0,20.38,0.0
2033,12,Skien,0.0,32.61,0.0
2033,12,Kristiansand,0.0,24.46,0.0
2033,12,Stavanger,0.0,22.83,0.0
2033,12,Bergen,0.0,32.61,0.0
2033,12,Molde,0.0,20.38,0.0
2033,12,Trondheim,0.0,42.39,0.0
2033,12,Bodø,0.0,17.93,0.0
2033,12,Tromsø,0.0,28.53,0.0
2033,13,Oslo,0.0,24.46,0.0
2033,13,Hamar,0.0,20.38,0.0
2033,13,Skien,0.0,32.61,0.0
2033,13,Kristiansand,0.0,24.46,0.0
2033,13,Stavanger,0.0,22.83,0.0
2033,13,Bergen,0.0,32.61,0.0
2033,13,Molde,0.0,20.38,0.0
2033,13,Trondheim,0.0,42.39,0.0
2033,13,Bodø,0.0,17.93,0.0
2033,13,Tromsø,0.0,28.53,0.0
2033,14,Oslo,0.0,24.46,0.0
2033,14,Hamar,0.0,20.38,0.0
2033,14,Skien,0.0,32.61,0.0
2033,14,Kristiansand,0.0,24.46,0.0
2033,14,Stavanger,0.0,22.83,0.0
2033,14,Bergen,0.0,32.61,0.0
2033,14,Molde,0.0,20.38,0.0
2033,14,Trondheim,0.0,42.39,0.0
2033,14,Bodø,0.0,17.93,0.0
2033,14,Tromsø,0.0,28.53,0.0
2033,15,Oslo,0.0,24.46,0.0
2033,15,Hamar,0.0,20.38,0.0
2033,15,Skien,0.0,32.61,0.0
2033,15,Kristiansand,0.0,24.46,0.0
2033,15,Stavanger,0.0,22.83,0.0
2033,15,Bergen,0.0,32.61,0.0
2033,15,Molde,0.0,20.38,0.0
2033,15,Trondheim,0.0,42.39,0.0
2033,15,Bodø,0.0,17.93,0.0
2033,15,Tromsø,0.0,28.53,0.0
2033,16,Oslo,0.0,24.46,0.0
2033,16,Hamar,0.0,20.38,0.0
2033,16,Skien,0.0,32.61,0.0
2033,16,Kristiansand,0.0,24.46,0.0
2033,16,Stavanger,0.0,22.83,0.0
2033,16,Bergen,0.0,32.61,0.0
2033,16,Molde,0.0,20.38,0.0
2033,16,Trondheim,0.0,42.39,0.0
2033,16,Bodø,0.0,17.93,0.0
2033,16,Tromsø,0.0,28.53,0.0
2033,17,Oslo,0.0,24.46,0.0
2033,17,Hamar,0.0,20.38,0.0
2033,17,Skien,0.0,32.61,0.0
2033,17,Kristiansand,0.0,24.46,0.0
2033,17,Stavanger,0.0,22.83,0.0
2033,17,Bergen,0.0,32.61,0.0
2033,17,Molde,0.0,20.38,0.0
2033,17,Trondheim,0.0,42.39,0.0
2033,17,Bodø,0.0,17.93,0.0
2033,17,Tromsø,0.0,28.53,0.0
2033,18,Oslo,0.0,24.46,0.0
2033,18,Hamar,0.0,20.38,0.0
2033,18,Skien,0.0,32.61,0.0
2033,18,Kristiansand,0.0,24.46,0.0
2033,18,Stavanger,0.0,22.83,0.0
2033,18,Bergen,0.0,32.61,0.0
2033,18,Molde,0.0,20.38,0.0
2033,18,Trondheim,0.0,42.39,0.0
2033,18,Bodø,0.0,17.93,0.0
2033,18,Tromsø,0.0,28.53,0.0
2033,19,Oslo,0.0,24.46,0.0
2033,19,Hamar,0.0,20.38,0.0
2033,19,Skien,0.0,32.61,0.0
2033,19,Kristiansand,0.0,24.46,0.0
2033,19,Stavanger,0.0,22.83,0.0
2033,19,Bergen,0.0,32.61,0.0
2033,19,Molde,0.0,20.38,0.0
2033,19,Trondheim,0.0,42.39,0.0
2033,19,Bodø,0.0,17.93,0.0
2033,19,Tromsø,0.0,28.53,0.0
2033,20,Oslo,0.0,24.46,0.0
2033,20,Hamar,0.0,20.38,0.0
2033,20,Skien,0.0,32.61,0.0
2033,20,Kristiansand,0.0,24.46,0.0
2033,20,Stavanger,0.0,22.83,0.0
2033,20,Bergen,0.0,32.61,0.0
2033,20,Molde,0.0,20.38,0.0
2033,20,Trondheim,0.0,42.39,0.0
2033,20,Bodø,0.0,17.93,0.0
2033,20,Tromsø,0.0,28.53,0.0
2033,21,Oslo,0.0,24.46,0.0
2033,21,Hamar,0.0,20.38,0.0
2033,21,Skien,0.0,32.61,0.0
2033,21,Kristiansand,0.0,24.46,0.0
2033,21,Stavanger,0.0,22.83,0.0
2033,21,Bergen,0.0,32.61,0.0
2033,21,Molde,0.0,20.38,0.0
2033,21,Trondheim,0.0,42.39,0.0
2033,21,Bodø,0.0,17.93,0.0
2033,21,Tromsø,0.0,28.53,0.0
2033,22,Oslo,0.0,24.46,0.0
2033,22,Hamar,0.0,20.38,0.0
2033,22,Skien,0.0,32.61,0.0
2033,22,Kristiansand,0.0,24.46,0.0
2033,22,Stavanger,0.0,22.83,0.0
2033,22,Bergen,0.0,32.61,0.0
2033,22,Molde,0.0,20.38,0.0
2033,22,Trondheim,0.0,42.39,0.0
2033,22,Bodø,0.0,17.93,0.0
2033,22,Tromsø,0.0,28.53,0.0
2033,23,Oslo,0.0,24.46,0.0
2033,23,Hamar,0.0,20.38,0.0
2033,23,Skien,0.0,32.61,0.0
2033,23,Kristiansand,0.0,24.46,0.0
2033,23,Stavanger,0.0,22.83,0.0
2033,23,Bergen,0.0,32.61,0.0
2033,23,Molde,0.0,20.38,0.0
2033,23,Trondheim,0.0,42.39,0.0
2033,23,Bodø,0.0,17.93,0.0
2033,23,Tromsø,0.0,28.53,0.0
2033,24,Oslo,0.0,24.46,0.0
2033,24,Hamar,0.0,20.38,0.0
2033,24,Skien,0.0,32.61,0.0
2033,24,Kristiansand,0.0,24.46,0.0
2033,24,Stavanger,0.0,22.83,0.0
2033,24,Bergen,0.0,32.61,0.0
2033,24,Molde,0.0,20.38,0.0
2033,24,Trondheim,0.0,42.39,0.0
2033,24,Bodø,0.0,17.93,0.0
2033,24,Tromsø,0.0,28.53,0.0
2033,25,Oslo,0.0,24.46,0.0
2033,25,Hamar,0.0,20.38,0.0
2033,25,Skien,0.0,32.61,0.0
2033,25,Kristiansand,0.0,24.46,0.0
2033,25,Stavanger,0.0,22.83,0.0
2033,25,Bergen,0.0,32.61,0.0
2033,25,Molde,0.0,20.38,0.0
2033,25,Trondheim,0.0,42.39,0.0
2033,25,Bodø,0.0,17.93,0.0
2033,25,Tromsø,0.0,28.53,0.0
2033,26,Oslo,0.0,24.46,0.0
2033,26,Hamar,0.0,20.38,0.0
2033,26,Skien,0.0,32.61,0.0
2033,26,Kristiansand,0.0,24.46,0.0
2033,26,Stavanger,0.0,22.83,0.0
2033,26,Bergen,0.0,32.61,0.0
2033,26,Molde,0.0,20.38,0.0
2033,26,Trondheim,0.0,42.39,0.0
2033,26,Bodø,0.0,17.93,0.0
2033,26,Tromsø,0.0,28.53,0.0
2033,27,Oslo,0.0,24.46,0.0
2033,27,Hamar,0.0,20.38,0.0
2033,27,Skien,0.0,32.61,0.0
2033,27,Kristiansand,0.0,24.46,0.0
2033,27,Stavanger,0.0,22.83,0.0
2033,27,Bergen,0.0,32.61,0.0
2033,27,Molde,0.0,20.38,0.0
2033,27,Trondheim,0.0,42.39,0.0
2033,27,Bodø,0.0,17.93,0.0
2033,27,Tromsø,0.0,28.53,0.0
2033,28,Oslo,0.0,24.46,0.0
2033,28,Hamar,0.0,20.38,0.0
2033,28,Skien,0.0,32.61,0.0
2033,28,Kristiansand,0.0,24.46,0.0
2033,28,Stavanger,0.0,22.83,0.0
2033,28,Bergen,0.0,32.61,0.0
2033,28,Molde,0.0,20.38,0.0
2033,28,Trondheim,0.0,42.39,0.0
2033,28,Bodø,0.0,17.93,0.0
2033,28,Tromsø,0.0,28.53,0.0
2033,29,Oslo,0.0,24.46,0.0
2033,29,Hamar,0.0,20.38,0.0
2033,29,Skien,0.0,32.61,0.0
2033,29,Kristiansand,0.0,24.46,0.0
2033,29,Stavanger,0.0,22.83,0.0
2033,29,Bergen,0.0,32.61,0.0
2033,29,Molde,0.0,20.38,0.0
2033,29,Trondheim,0.0,42.39,0.0
2033,29,Bodø,0.0,17.93,0.0
2033,29,Tromsø,0.0,28.53,0.0
2033,30,Oslo,0.0,24.46,0.0
2033,30,Hamar,0.0,20.38,0.0
2033,30,Skien,0.0,32.61,0.0
2033,30,Kristiansand,0.0,24.46,0.0
2033,30,Stavanger,0.0,22.83,0.0
2033,30,Bergen,0.0,32.61,0.0
2033,30,Molde,0.0,20.38,0.0
2033,30,Trondheim,0.0,42.39,0.0
2033,30,Bodø,0.0,17.93,0.0
2033,30,Tromsø,0.0,28.53,0.0
2033,31,Oslo,0.0,24.46,0.0
2033,31,Hamar,0.0,20.38,0.0
2033,31,Skien,0.0,32.61,0.0
2033,31,Kristiansand,0.0,24.46,0.0
2033,31,Stavanger,0.0,22.83,0.0
2033,31,Bergen,0.0,32.61,0.0
2033,31,Molde,0.0,20.38,0.0
2033,31,Trondheim,0.0,42.39,0.0
2033,31,Bodø,0.0,17.93,0.0
2033,31,Tromsø,0.0,28.53,0.0
2033,32,Oslo,0.0,24.46,0.0
2033,32,Hamar,0.0,20.38,0.0
2033,32,Skien,0.0,32.61,0.0
2033,32,Kristiansand,0.0,24.46,0.0
2033,32,Stavanger,0.0,22.83,0.0
2033,32,Bergen,0.0,32.61,0.0
2033,32,Molde,0.0,20.38,0.0
2033,32,Trondheim,0.0,42.39,0.0
2033,32,Bodø,0.0,17.93,0.0
2033,32,Tromsø,0.0,28.53,0.0
2033,33,Oslo,0.0,24.46,0.0
2033,33,Hamar,0.0,20.38,0.0
2033,33,Skien,0.0,32.61,0.0
2033,33,Kristiansand,0.0,24.46,0.0
2033,33,Stavanger,0.0,22.83,0.0
2033,33,Bergen,0.0,32.61,0.0
2033,33,Molde,0.0,20.38,0.0
2033,33,Trondheim,0.0,42.39,0.0
2033,33,Bodø,0.0,17.93,0.0
2033,33,Tromsø,0.0,28.53,0.0
2033,34,Oslo,0.0,24.46,0.0
2033,34,Hamar,0.0,20.38,0.0
2033,34,Skien,0.0,32.61,0.0
2033,34,Kristiansand,0.0,24.46,0.0
2033,34,Stavanger,0.0,22.83,0.0
2033,34,Bergen,0.0,32.61,0.0
2033,34,Molde,0.0,20.38,0.0
2033,34,Trondheim,0.0,42.39,0.0
2033,34,Bodø,0.0,17.93,0.0
2033,34,Tromsø,0.0,28.53,0.0
2033,35,Oslo,0.0,24.46,0.0
2033,35,Hamar,0.0,20.38,0.0
2033,35,Skien,0.0,32.61,0.0
2033,35,Kristiansand,0.0,24.46,0.0
2033,35,Stavanger,0.0,22.83,0.0
2033,35,Bergen,0.0,32.61,0.0
2033,35,Molde,0.0,20.38,0.0
2033,35,Trondheim,0.0,42.39,0.0
2033,35,Bodø,0.0,17.93,0.0
2033,35,Tromsø,0.0,28.53,0.0
2033,36,Oslo,0.0,24.46,0.0
2033,36,Hamar,0.0,20.38,0.0
2033,36,Skien,0.0,32.61,0.0
2033,36,Kristiansand,0.0,24.46,0.0
2033,36,Stavanger,0.0,22.83,0.0
2033,36,Bergen,0.0,32.61,0.0
2033,36,Molde,0.0,20.38,0.0
2033,36,Trondheim,0.0,42.39,0.0
2033,36,Bodø,0.0,17.93,0.0
2033,36,Tromsø,0.0,28.53,0.0
2033,37,Oslo,0.0,24.46,0.0
2033,37,Hamar,0.0,20.38,0.0
2033,37,Skien,0.0,32.61,0.0
2033,37,Kristiansand,0.0,24.46,0.0
2033,37,Stavanger,0.0,22.83,0.0
2033,37,Bergen,0.0,32.61,0.0
2033,37,Molde,0.0,20.38,0.0
2033,37,Trondheim,0.0,42.39,0.0
2033,37,Bodø,0.0,17.93,0.0
2033,37,Tromsø,0.0,28.53,0.0
2033,38,Oslo,0.0,24.46,0.0
2033,38,Hamar,0.0,20.38,0.0
2033,38,Skien,0.0,32.61,0.0
2033,38,Kristiansand,0.0,24.46,0.0
2033,38,Stavanger,0.0,22.83,0.0
2033,38,Bergen,0.0,32.61,0.0
2033,38,Molde,0.0,20.38,0.0
2033,38,Trondheim,0.0,42.39,0.0
2033,38,Bodø,0.0,17.93,0.0
2033,38,Tromsø,0.0,28.53,0.0
2033,39,Oslo,0.0,24.46,0.0
2033,39,Hamar,0.0,20.38,0.0
2033,39,Skien,0.0,32.61,0.0
2033,39,Kristiansand,0.0,24.46,0.0
2033,39,Stavanger,0.0,22.83,0.0
2033,39,Bergen,0.0,32.61,0.0
2033,39,Molde,0.0,20.38,0.0
2033,39,Trondheim,0.0,42.39,0.0
2033,39,Bodø,0.0,17.93,0.0
2033,39,Tromsø,0.0,28.53,0.0
2033,40,Oslo,0.0,24.46,0.0
2033,40,Hamar,0.0,20.38,0.0
2033,40,Skien,0.0,32.61,0.0
2033,40,Kristiansand,0.0,24.46,0.0
2033,40,Stavanger,0.0,22.83,0.0
2033,40,Bergen,0.0,32.61,0.0
2033,40,Molde,0.0,20.38,0.0
2033,40,Trondheim,0.0,42.39,0.0
2033,40,Bodø,0.0,17.93,0.0
2033,40,Tromsø,0.0,28.53,0.0
2033,41,Oslo,0.0,24.46,0.0
2033,41,Hamar,0.0,20.38,0.0
2033,41,Skien,0.0,32.61,0.0
2033,41,Kristiansand,0.0,24.46,0.0
2033,41,Stavanger,0.0,22.83,0.0
2033,41,Bergen,0.0,32.61,0.0
2033,41,Molde,0.0,20.38,0.0
2033,41,Trondheim,0.0,42.39,0.0
2033,41,Bodø,0.0,17.93,0.0
2033,41,Tromsø,0.0,28.53,0.0
2033,42,Oslo,0.0,24.46,0.0
2033,42,Hamar,0.0,20.38,0.0
2033,42,Skien,0.0,32.61,0.0
2033,42,Kristiansand,0.0,24.46,0.0
2033,42,Stavanger,0.0,22.83,0.0
2033,42,Bergen,0.0,32.61,0.0
2033,42,Molde,0.0,20.38,0.0
2033,42,Trondheim,0.0,42.39,0.0
2033,42,Bodø,0.0,17.93,0.0
2033,42,Tromsø,0.0,28.53,0.0
2033,43,Oslo,0.0,24.46,0.0
2033,43,Hamar,0.0,20.38,0.0
2033,43,Skien,0.0,32.61,0.0
2033,43,Kristiansand,0.0,24.46,0.0
2033,43,Stavanger,0.0,22.83,0.0
2033,43,Bergen,0.0,32.61,0.0
2033,43,Molde,0.0,20.38,0.0
2033,43,Trondheim,0.0,42.39,0.0
2033,43,Bodø,0.0,17.93,0.0
2033,43,Tromsø,0.0,28.53,0.0
2033,44,Oslo,0.0,24.46,0.0
2033,44,Hamar,0.0,20.38,0.0
2033,44,Skien,0.0,32.61,0.0
2033,44,Kristiansand,0.0,24.46,0.0
2033,44,Stavanger,0.0,22.83,0.0
2033,44,Bergen,0.0,32.61,0.0
2033,44,Molde,0.0,20.38,0.0
2033,44,Trondheim,0.0,42.39,0.0
2033,44,Bodø,0.0,17.93,0.0
2033,44,Tromsø,0.0,28.53,0.0
2033,45,Oslo,0.0,24.46,0.0
2033,45,Hamar,0.0,20.38,0.0
2033,45,Skien,0.0,32.61,0.0
2033,45,Kristiansand,0.0,24.46,0.0
2033,45,Stavanger,0.0,22.83,0.0
2033,45,Bergen,0.0,32.61,0.0
2033,45,Molde,0.0,20.38,0.0
2033,45,Trondheim,0.0,42.39,0.0
2033,45,Bodø,0.0,17.93,0.0
2033,45,Tromsø,0.0,28.53,0.0
2033,46,Oslo,0.0,24.46,0.0
2033,46,Hamar,0.0,20.38,0.0
2033,46,Skien,0.0,32.61,0.0
2033,46,Kristiansand,0.0,24.46,0.0
2033,46,Stavanger,0.0,22.83,0.0
2033,46,Bergen,0.0,32.61,0.0
2033,46,Molde,0.0,20.38,0.0
2033,46,Trondheim,0.0,42.39,0.0
2033,46,Bodø,0.0,17.93,0.0
2033,46,Tromsø,0.0,28.53,0.0
2033,47,Oslo,0.0,24.46,0.0
2033,47,Hamar,0.0,20.38,0.0
2033,47,Skien,0.0,32.61,0.0
2033,47,Kristiansand,0.0,24.46,0.0
2033,47,Stavanger,0.0,22.83,0.0
2033,47,Bergen,0.0,32.61,0.0
2033,47,Molde,0.0,20.38,0.0
2033,47,Trondheim,0.0,42.39,0.0
2033,47,Bodø,0.0,17.93,0.0
2033,47,Tromsø,0.0,28.53,0.0
2033,48,Oslo,0.0,24.46,0.0
2033,48,Hamar,0.0,20.38,0.0
2033,48,Skien,0.0,32.61,0.0
2033,48,Kristiansand,0.0,24.46,0.0
2033,48,Stavanger,0.0,22.83,0.0
2033,48,Bergen,0.0,32.61,0.0
2033,48,Molde,0.0,20.38,0.0
2033,48,Trondheim,0.0,42.39,0.0
2033,48,Bodø,0.0,17.93,0.0
2033,48,Tromsø,0.0,28.53,0.0
2033,49,Oslo,0.0,24.46,0.0
2033,49,Hamar,0.0,20.38,0.0
2033,49,Skien,0.0,32.61,0.0
2033,49,Kristiansand,0.0,24.46,0.0
2033,49,Stavanger,0.0,22.83,0.0
2033,49,Bergen,0.0,32.61,0.0
2033,49,Molde,0.0,20.38,0.0
2033,49,Trondheim,0.0,42.39,0.0
2033,49,Bodø,0.0,17.93,0.0
2033,49,Tromsø,0.0,28.53,0.0
2033,50,Oslo,0.0,24.46,0.0
2033,50,Hamar,0.0,20.38,0.0
2033,50,Skien,0.0,32.61,0.0
2033,50,Kristiansand,0.0,24.46,0.0
2033,50,Stavanger,0.0,22.83,0.0
2033,50,Bergen,0.0,32.61,0.0
2033,50,Molde,0.0,20.38,0.0
2033,50,Trondheim,0.0,42.39,0.0
2033,50,Bodø,0.0,17.93,0.0
2033,50,Tromsø,0.0,28.53,0.0
2033,51,Oslo,0.0,24.46,0.0
2033,51,Hamar,0.0,20.38,0.0
2033,51,Skien,0.0,32.61,0.0
2033,51,Kristiansand,0.0,24.46,0.0
2033,51,Stavanger,0.0,22.83,0.0
2033,51,Bergen,0.0,32.61,0.0
2033,51,Molde,0.0,20.38,0.0
2033,51,Trondheim,0.0,42.39,0.0
2033,51,Bodø,0.0,17.93,0.0
2033,51,Tromsø,0.0,28.53,0.0
2033,52,Oslo,0.0,24.46,0.0
2033,52,Hamar,0.0,20.38,0.0
2033,52,Skien,0.0,32.61,0.0
2033,52,Kristiansand,0.0,24.46,0.0
2033,52,Stavanger,0.0,22.83,0.0
2033,52,Bergen,0.0,32.61,0.0
2033,52,Molde,0.0,20.38,0.0
2033,52,Trondheim,0.0,42.39,0.0
2033,52,Bodø,0.0,17.93,0.0
2033,52,Tromsø,0.0,28.53,0.0
2034,1,Oslo,0.0,24.46,0.0
2034,1,Hamar,0.0,20.38,0.0
2034,1,Skien,0.0,32.61,0.0
2034,1,Kristiansand,0.0,24.46,0.0
2034,1,Stavanger,0.0,22.83,0.0
2034,1,Bergen,0.0,32.61,0.0
2034,1,Molde,0.0,20.38,0.0
2034,1,Trondheim,0.0,42.39,0.0
2034,1,Bodø,0.0,17.93,0.0
2034,1,Tromsø,0.0,28.53,0.0
2034,2,Oslo,0.0,24.46,0.0
2034,2,Hamar,0.0,20.38,0.0
2034,2,Skien,0.0,32.61,0.0
