uke_aar,uke_nr,Ko_Lengde_Kommuner,Lenker_I_Ko,Lenker_Overfort_Hittil,Kommuner_Overfort_Hittil
2028,50,245,1830402.0,800562.0,112
2028,51,244,1824567.0,806397.0,113
2028,52,244,1818732.0,812232.0,113
2029,1,243,1812897.0,818067.0,114
2029,2,243,1807062.0,823902.0,114
2029,3,242,1801227.0,829737.0,115
2029,4,240,1795392.0,835572.0,117
2029,5,240,1789557.0,841407.0,117
2029,6,237,1783722.0,847242.0,120
2029,7,236,1777887.0,853077.0,121
2029,8,235,1772052.0,858912.0,122
2029,9,234,1766217.0,864747.0,123
2029,10,234,1760382.0,870582.0,123
2029,11,232,1754547.0,876417.0,125
2029,12,232,1748712.0,882252.0,125
2029,13,231,1742877.0,888087.0,126
2029,14,231,1737042.0,893922.0,126
2029,15,230,1731207.0,899757.0,127
2029,16,230,1725372.0,905592.0,127
2029,17,229,1719537.0,911427.0,128
2029,18,229,1713702.0,917262.0,128
2029,19,228,1707867.0,923097.0,129
2029,20,227,1702032.0,928932.0,130
2029,21,226,1696197.0,934767.0,131
2029,22,225,1690362.0,940602.0,132
2029,23,225,1684527.0,946437.0,132
2029,24,224,1678692.0,952272.0,133
2029,25,223,1672857.0,958107.0,134
2029,26,222,1667022.0,963942.0,135
2029,27,222,1661187.0,969777.0,135
2029,28,221,1655352.0,975612.0,136
2029,29,221,1649517.0,981447.0,136
2029,30,220,1643682.0,987282.0,137
2029,31,220,1637847.0,993117.0,137
2029,32,220,1632012.0,998952.0,137
2029,33,219,1626177.0,1004787.0,138
2029,34,219,1620342.0,1010622.0,138
2029,35,219,1614507.0,1016457.0,138
2029,36,218,1608672.0,1022292.0,139
2029,37,218,1602837.0,1028127.0,139
2029,38,216,1597002.0,1033962.0,141
2029,39,216,1591167.0,1039797.0,141
2029,40,215,1585332.0,1045632.0,142
2029,41,215,1579497.0,1051467.0,142
2029,42,214,1573662.0,1057302.0,143
2029,43,214,1567827.0,1063137.0,143
2029,44,213,1561992.0,1068972.0,144
2029,45,212,1556157.0,1074807.0,145
2029,46,212,1550322.0,1080642.0,145
2029,47,211,1544487.0,1086477.0,146
2029,48,211,1538652.0,1092312.0,146
2029,49,211,1532817.0,1098147.0,146
2029,50,210,1526982.0,1103982.0,147
2029,51,210,1521147.0,1109817.0,147
2029,52,209,1515312.0,1115652.0,148
2030,1,209,1509477.0,1121487.0,148
2030,2,208,1503642.0,1127322.0,149
2030,3,207,1497807.0,1133157.0,150
2030,4,206,1491972.0,1138992.0,151
2030,5,206,1486137.0,1144827.0,151
2030,6,205,1480302.0,1150662.0,152
2030,7,204,1474467.0,1156497.0,153
2030,8,204,1468632.0,1162332.0,153
2030,9,203,1462797.0,1168167.0,154
2030,10,202,1456962.0,1174002.0,155
2030,11,202,1451127.0,1179837.0,155
2030,12,201,1445292.0,1185672.0,156
2030,13,201,1439457.0,1191507.0,156
2030,14,200,1433622.0,1197342.0,157
2030,15,199,1427787.0,1203177.0,158
2030,16,198,1421952.0,1209012.0,159
2030,17,198,1416117.0,1214847.0,159
2030,18,197,1410282.0,1220682.0,160
2030,19,196,1404447.0,1226517.0,161
2030,20,194,1398612.0,1232352.0,163
2030,21,194,1392777.0,1238187.0,163
2030,22,193,1386942.0,1244022.0,164
2030,23,193,1381107.0,1249857.0,164
2030,24,192,1375272.0,1255692.0,165
2030,25,192,1369437.0,1261527.0,165
2030,26,191,1363602.0,1267362.0,166
2030,27,191,1357767.0,1273197.0,166
2030,28,191,1351932.0,1279032.0,166
2030,29,189,1346097.0,1284867.0,168
2030,30,188,1340262.0,1290702.0,169
2030,31,188,1334427.0,1296537.0,169
2030,32,186,1328592.0,1302372.0,171
2030,33,185,1322757.0,1308207.0,172
2030,34,183,1316922.0,1314042.0,174
2030,35,183,1311087.0,1319877.0,174
2030,36,183,1305252.0,1325712.0,174
2030,37,181,1299417.0,1331547.0,176
2030,38,180,1293582.0,1337382.0,177
2030,39,178,1287747.0,1343217.0,179
2030,40,176,1281912.0,1349052.0,181
2030,41,175,1276077.0,1354887.0,182
2030,42,174,1270242.0,1360722.0,183
2030,43,174,1264407.0,1366557.0,183
2030,44,174,1258572.0,1372392.0,183
2030,45,174,1252737.0,1378227.0,183
2030,46,174,1246902.0,1384062.0,183
2030,47,174,1241067.0,1389897.0,183
2030,48,173,1235232.0,1395732.0,184
2030,49,172,1229397.0,1401567.0,185
2030,50,170,1223562.0,1407402.0,187
2030,51,169,1217727.0,1413237.0,188
2030,52,169,1211892.0,1419072.0,188
2031,1,168,1206057.0,1424907.0,189
2031,2,167,1200222.0,1430742.0,190
2031,3,166,1194387.0,1436577.0,191
2031,4,165,1188552.0,1442412.0,192
2031,5,164,1182717.0,1448247.0,193
2031,6,164,1176882.0,1454082.0,193
2031,7,163,1171047.0,1459917.0,194
2031,8,162,1165212.0,1465752.0,195
2031,9,162,1159377.0,1471587.0,195
2031,10,161,1153542.0,1477422.0,196
2031,11,160,1147707.0,1483257.0,197
2031,12,159,1141872.0,1489092.0,198
2031,13,158,1136037.0,1494927.0,199
2031,14,157,1130202.0,1500762.0,200
2031,15,156,1124367.0,1506597.0,201
2031,16,156,1118532.0,1512432.0,201
2031,17,156,1112697.0,1518267.0,201
2031,18,154,1106862.0,1524102.0,203
2031,19,154,1101027.0,1529937.0,203
2031,20,153,1095192.0,1535772.0,204
2031,21,153,1089357.0,1541607.0,204
2031,22,153,1083522.0,1547442.0,204
2031,23,152,1077687.0,1553277.0,205
2031,24,152,1071852.0,1559112.0,205
2031,25,150,1066017.0,1564947.0,207
2031,26,150,1060182.0,1570782.0,207
2031,27,149,1054347.0,1576617.0,208
2031,28,149,1048512.0,1582452.0,208
2031,29,148,1042677.0,1588287.0,209
2031,30,148,1036842.0,1594122.0,209
2031,31,148,1031007.0,1599957.0,209
2031,32,148,1025172.0,1605792.0,209
2031,33,148,1019337.0,1611627.0,209
2031,34,147,1013502.0,1617462.0,210
2031,35,147,1007667.0,1623297.0,210
2031,36,146,1001832.0,1629132.0,211
2031,37,146,995997.0,1634967.0,211
2031,38,145,990162.0,1640802.0,212
2031,39,144,984327.0,1646637.0,213
2031,40,143,978492.0,1652472.0,214
2031,41,141,972657.0,1658307.0,216
2031,42,140,966822.0,1664142.0,217
2031,43,138,960987.0,1669977.0,219
2031,44,134,955152.0,1675812.0,223
2031,45,133,949317.0,1681647.0,224
2031,46,133,943482.0,1687482.0,224
2031,47,133,937647.0,1693317.0,224
2031,48,133,931812.0,1699152.0,224
2031,49,133,925977.0,1704987.0,224
2031,50,132,920142.0,1710822.0,225
2031,51,132,914307.0,1716657.0,225
2031,52,131,908472.0,1722492.0,226
2032,1,130,902637.0,1728327.0,227
2032,2,129,896802.0,1734162.0,228
2032,3,127,890967.0,1739997.0,230
2032,4,125,885132.0,1745832.0,232
2032,5,125,879297.0,1751667.0,232
2032,6,125,873462.0,1757502.0,232
2032,7,123,867627.0,1763337.0,234
2032,8,122,861792.0,1769172.0,235
2032,9,122,855957.0,1775007.0,235
2032,10,121,850122.0,1780842.0,236
2032,11,120,844287.0,1786677.0,237
2032,12,119,838452.0,1792512.0,238
2032,13,119,832617.0,1798347.0,238
2032,14,119,826782.0,1804182.0,238
2032,15,118,820947.0,1810017.0,239
2032,16,116,815112.0,1815852.0,241
2032,17,114,809277.0,1821687.0,243
2032,18,113,803442.0,1827522.0,244
2032,19,113,797607.0,1833357.0,244
2032,20,112,791772.0,1839192.0,245
2032,21,110,785937.0,1845027.0,247
2032,22,108,780102.0,1850862.0,249
2032,23,106,774267.0,1856697.0,251
2032,24,102,768432.0,1862532.0,255
2032,25,99,762597.0,1868367.0,258
2032,26,99,756762.0,1874202.0,258
2032,27,99,750927.0,1880037.0,258
2032,28,97,745092.0,1885872.0,260
2032,29,97,739257.0,1891707.0,260
2032,30,96,733422.0,1897542.0,261
2032,31,95,727587.0,1903377.0,262
2032,32,94,721752.0,1909212.0,263
2032,33,93,715917.0,1915047.0,264
2032,34,92,710082.0,1920882.0,265
2032,35,92,704247.0,1926717.0,265
2032,36,91,698412.0,1932552.0,266
2032,37,89,692577.0,1938387.0,268
2032,38,87,686742.0,1944222.0,270
2032,39,85,680907.0,1950057.0,272
2032,40,83,675072.0,1955892.0,274
2032,41,83,669237.0,1961727.0,274
2032,42,83,663402.0,1967562.0,274
2032,43,82,657567.0,1973397.0,275
2032,44,82,651732.0,1979232.0,275
2032,45,81,645897.0,1985067.0,276
2032,46,81,640062.0,1990902.0,276
2032,47,81,634227.0,1996737.0,276
2032,48,79,628392.0,2002572.0,278
2032,49,78,622557.0,2008407.0,279
2032,50,78,616722.0,2014242.0,279
2032,51,78,610887.0,2020077.0,279
2032,52,77,605052.0,2025912.0,280
2032,53,77,599217.0,2031747.0,280
2033,1,76,593382.0,2037582.0,281
2033,2,75,587547.0,2043417.0,282
2033,3,75,581712.0,2049252.0,282
2033,4,75,575877.0,2055087.0,282
2033,5,74,570042.0,2060922.0,283
2033,6,73,564207.0,2066757.0,284
2033,7,72,558372.0,2072592.0,285
2033,8,71,552537.0,2078427.0,286
2033,9,71,546702.0,2084262.0,286
2033,10,71,540867.0,2090097.0,286
2033,11,70,535032.0,2095932.0,287
2033,12,70,529197.0,2101767.0,287
2033,13,69,523362.0,2107602.0,288
2033,14,67,517527.0,2113437.0,290
2033,15,66,511692.0,2119272.0,291
2033,16,63,505857.0,2125107.0,294
2033,17,63,500022.0,2130942.0,294
2033,18,63,494187.0,2136777.0,294
2033,19,63,488352.0,2142612.0,294
2033,20,62,482517.0,2148447.0,295
2033,21,62,476682.0,2154282.0,295
2033,22,61,470847.0,2160117.0,296
2033,23,61,465012.0,2165952.0,296
2033,24,60,459177.0,2171787.0,297
2033,25,60,453342.0,2177622.0,297
2033,26,59,447507.0,2183457.0,298
2033,27,58,441672.0,2189292.0,299
2033,28,57,435837.0,2195127.0,300
2033,29,56,430002.0,2200962.0,301
2033,30,56,424167.0,2206797.0,301
2033,31,56,418332.0,2212632.0,301
2033,32,55,412497.0,2218467.0,302
2033,33,54,406662.0,2224302.0,303
2033,34,53,400827.0,2230137.0,304
2033,35,53,394992.0,2235972.0,304
2033,36,52,389157.0,2241807.0,305
2033,37,51,383322.0,2247642.0,306
2033,38,51,377487.0,2253477.0,306
2033,39,51,371652.0,2259312.0,306
2033,40,51,365817.0,2265147.0,306
2033,41,51,359982.0,2270982.0,306
2033,42,50,354147.0,2276817.0,307
2033,43,49,348312.0,2282652.0,308
2033,44,49,342477.0,2288487.0,308
2033,45,48,336642.0,2294322.0,309
2033,46,47,330807.0,2300157.0,310
2033,47,46,324972.0,2305992.0,311
2033,48,45,319137.0,2311827.0,312
2033,49,45,313302.0,2317662.0,312
2033,50,44,307467.0,2323497.0,313
2033,51,42,301632.0,2329332.0,315
2033,52,40,295797.0,2335167.0,317
2034,1,39,289962.0,2341002.0,318
2034,2,39,284127.0,2346837.0,318
2034,3,38,278292.0,2352672.0,319
2034,4,38,272457.0,2358507.0,319
2034,5,38,266622.0,2364342.0,319
2034,6,38,260787.0,2370177.0,319
2034,7,38,254952.0,2376012.0,319
2034,8,37,249117.0,2381847.0,320
2034,9,36,243282.0,2387682.0,321
2034,10,36,237447.0,2393517.0,321
2034,11,34,231612.0,2399352.0,323
2034,12,34,225777.0,2405187.0,323
2034,13,33,219942.0,2411022.0,324
2034,14,33,214107.0,2416857.0,324
2034,15,32,208272.0,2422692.0,325
2034,16,31,202437.0,2428527.0,326
2034,17,30,196602.0,2434362.0,327
2034,18,30,190767.0,2440197.0,327
2034,19,29,184932.0,2446032.0,328
2034,20,28,179097.0,2451867.0,329
2034,21,27,173262.0,2457702.0,330
2034,22,27,167427.0,2463537.0,330
2034,23,26,161592.0,2469372.0,331
2034,24,25,155757.0,2475207.0,332
2034,25,23,149922.0,2481042.0,334
2034,26,23,144087.0,2486877.0,334
2034,27,22,138252.0,2492712.0,335
2034,28,21,132417.0,2498547.0,336
2034,29,20,126582.0,2504382.0,337
2034,30,19,120747.0,2510217.0,338
2034,31,19,114912.0,2516052.0,338
2034,32,19,109077.0,2521887.0,338
2034,33,18,103242.0,2527722.0,339
2034,34,18,97407.0,2533557.0,339
2034,35,17,91572.0,2539392.0,340
2034,36,17,85737.0,2545227.0,340
2034,37,16,79902.0,2551062.0,341
2034,38,16,74067.0,2556897.0,341
2034,39,14,68232.0,2562732.0,343
2034,40,13,62397.0,2568567.0,344
2034,41,10,56562.0,2574402.0,347
2034,42,10,50727.0,2580237.0,347
2034,43,10,44892.0,2586072.0,347
2034,44,10,39057.0,2591907.0,347
2034,45,10,33222.0,2597742.0,347
2034,46,8,27387.0,2603577.0,349
2034,47,5,21552.0,2609412.0,352
2034,48,4,15717.0,2615247.0,353
2034,49,3,9882.0,2621082.0,354
2034,50,2,4047.0,2626917.0,355
2034,51,0,0.0,2630964.0,357
