Scenario,Plan_Type,KomNr,N_Iterasjoner,Dager_P5,Dager_P50,Dager_P95
Middels_90,MIP_vektet,3417,500,69,145,216
Middels_90,MIP_vektet,3418,500,73,151,223
Middels_90,MIP_vektet,3419,500,1006,2071,3085
Middels_90,MIP_vektet,3420,500,999,2056,3071
Middels_90,MIP_vektet,3421,500,991,2041,3037
Middels_90,MIP_vektet,3422,500,984,2015,3009
Middels_90,MIP_vektet,3423,500,935,1965,2930
Middels_90,MIP_vektet,3424,500,776,1582,2418
Middels_90,MIP_vektet,3425,500,782,1654,2455
Middels_90,MIP_vektet,3426,500,930,1947,2901
Middels_90,MIP_vektet,3427,500,745,1658,2532
Middels_90,MIP_vektet,3428,500,816,1718,2608
Middels_90,MIP_vektet,3429,500,922,1942,2906
Middels_90,MIP_vektet,3430,500,933,1949,2917
Middels_90,MIP_vektet,3431,500,713,1470,2295
Middels_90,MIP_vektet,3432,500,789,1670,2588
Middels_90,MIP_vektet,3433,500,816,1665,2576
Middels_90,MIP_vektet,3434,500,782,1659,2589
Middels_90,MIP_vektet,3435,500,794,1665,2625
Middels_90,MIP_vektet,3436,500,681,1404,2098
Middels_90,MIP_vektet,3437,500,776,1723,2616
Middels_90,MIP_vektet,3438,500,847,1790,2729
Middels_90,MIP_vektet,3439,500,221,521,1026
Middels_90,MIP_vektet,3440,500,223,597,1224
Middels_90,MIP_vektet,3441,500,164,350,642
Middels_90,MIP_vektet,3442,500,409,2037,3129
Middels_90,MIP_vektet,3443,500,1038,2137,3195
Middels_90,MIP_vektet,3446,500,277,739,1292
Middels_90,MIP_vektet,3447,500,317,1777,3062
Middels_90,MIP_vektet,3448,500,1089,2254,3367
Middels_90,MIP_vektet,3449,500,200,425,1007
Middels_90,MIP_vektet,3450,500,912,1893,2825
Middels_90,MIP_vektet,3451,500,816,1672,2650
Middels_90,MIP_vektet,3452,500,300,785,1370
Middels_90,MIP_vektet,3453,500,479,1235,2016
Middels_90,MIP_vektet,3454,500,214,508,1050
Middels_90,MIP_vektet,3901,500,1115,2287,3416
Middels_90,MIP_vektet,3903,500,1047,2147,3205
Middels_90,MIP_vektet,3905,500,1060,2175,3254
Middels_90,MIP_vektet,3907,500,1042,2146,3218
Middels_90,MIP_vektet,3909,500,1028,2104,3175
Middels_90,MIP_vektet,3911,500,1032,2121,3211
Middels_90,MIP_vektet,4001,500,1073,2216,3301
Middels_90,MIP_vektet,4003,500,1083,2244,3346
Middels_90,MIP_vektet,4005,500,478,1168,1945
Middels_90,MIP_vektet,4010,500,662,1452,2224
Middels_90,MIP_vektet,4012,500,1070,2213,3326
Middels_90,MIP_vektet,4014,500,1042,2191,3296
Middels_90,MIP_vektet,4016,500,1063,2189,3262
Middels_90,MIP_vektet,4018,500,1055,2186,3311
Middels_90,MIP_vektet,4020,500,76,159,236
Middels_90,MIP_vektet,4022,500,529,1243,2048
Middels_90,MIP_vektet,4024,500,564,1314,2051
Middels_90,MIP_vektet,4026,500,244,674,1462
Middels_90,MIP_vektet,4028,500,611,1385,2138
Middels_90,MIP_vektet,4030,500,555,1323,2077
Middels_90,MIP_vektet,4032,500,1004,2077,3121
Middels_90,MIP_vektet,4034,500,1076,2235,3346
Middels_90,MIP_vektet,4036,500,1070,2216,3331
Middels_90,MIP_vektet,4201,500,339,751,1249
Middels_90,MIP_vektet,4202,500,345,756,1267
Middels_90,MIP_vektet,4203,500,767,1571,2317
Middels_90,MIP_vektet,4204,500,892,1783,2671
Middels_90,MIP_vektet,4205,500,837,1768,2644
Middels_90,MIP_vektet,4206,500,333,728,1203
Middels_90,MIP_vektet,4207,500,618,1284,1978
Middels_90,MIP_vektet,4211,500,426,880,1407
Middels_90,MIP_vektet,4212,500,368,830,1410
Middels_90,MIP_vektet,4213,500,411,896,1496
Middels_90,MIP_vektet,4214,500,423,881,1403
Middels_90,MIP_vektet,4215,500,348,774,1302
Middels_90,MIP_vektet,4216,500,207,535,976
Middels_90,MIP_vektet,4217,500,194,444,887
Middels_90,MIP_vektet,4218,500,417,871,1393
Middels_90,MIP_vektet,4219,500,877,1854,2790
Middels_90,MIP_vektet,4220,500,192,509,880
Middels_90,MIP_vektet,4221,500,607,1238,1921
Middels_90,MIP_vektet,4222,500,792,1596,2372
Middels_90,MIP_vektet,4223,500,835,1759,2644
Middels_90,MIP_vektet,4224,500,885,1865,2779
Middels_90,MIP_vektet,4225,500,874,1835,2748
Middels_90,MIP_vektet,4226,500,80,164,243
Middels_90,MIP_vektet,4227,500,528,1207,2161
Middels_90,MIP_vektet,4228,500,573,1203,1904
Middels_90,MIP_vektet,4601,500,346,2329,3528
Middels_90,MIP_vektet,4602,500,381,1885,3468
Middels_90,MIP_vektet,4611,500,502,1154,1972
Middels_90,MIP_vektet,4612,500,1132,2399,3601
Middels_90,MIP_vektet,4613,500,1137,2344,3505
Middels_90,MIP_vektet,4614,500,1140,2363,3512
Middels_90,MIP_vektet,4615,500,81,168,250
Middels_90,MIP_vektet,4616,500,86,175,259
Middels_90,MIP_vektet,4617,500,318,805,1434
Middels_90,MIP_vektet,4618,500,214,486,1155
Middels_90,MIP_vektet,4619,500,261,661,1377
Middels_90,MIP_vektet,4620,500,544,1124,1670
Middels_90,MIP_vektet,4621,500,158,365,783
Middels_90,MIP_vektet,4622,500,340,908,1545
Middels_90,MIP_vektet,4623,500,594,1196,1820
Middels_90,MIP_vektet,4624,500,391,1026,1631
Middels_90,MIP_vektet,4625,500,86,178,263
Middels_90,MIP_vektet,4626,500,416,1048,1643
Middels_90,MIP_vektet,4627,500,593,1196,1826
Middels_90,MIP_vektet,4628,500,1096,2301,3454
Middels_90,MIP_vektet,4629,500,87,179,265
Middels_90,MIP_vektet,4630,500,1102,2322,3457
Middels_90,MIP_vektet,4631,500,1145,2328,3471
Middels_90,MIP_vektet,4632,500,510,1023,1596
Middels_90,MIP_vektet,4633,500,87,179,266
Middels_90,MIP_vektet,4634,500,1095,2288,3433
Middels_90,MIP_vektet,4635,500,1098,2310,3459
Middels_90,MIP_vektet,4636,500,720,1524,2248
Middels_90,MIP_vektet,4637,500,715,1501,2196
Middels_90,MIP_vektet,4638,500,471,1307,3260
Middels_90,MIP_vektet,4639,500,446,2086,3472
Middels_90,MIP_vektet,4640,500,412,1575,3265
Middels_90,MIP_vektet,4641,500,311,869,2999
Middels_90,MIP_vektet,4642,500,431,1405,3346
Middels_90,MIP_vektet,4643,500,472,1069,1650
Middels_90,MIP_vektet,4644,500,220,551,1888
Middels_90,MIP_vektet,4645,500,345,754,1242
Middels_90,MIP_vektet,4646,500,551,1156,1769
Middels_90,MIP_vektet,4647,500,220,605,2940
Middels_90,MIP_vektet,4648,500,634,2289,3500
Middels_90,MIP_vektet,4649,500,278,844,3189
Middels_90,MIP_vektet,4650,500,387,1520,3344
Middels_90,MIP_vektet,4651,500,283,766,2991
Middels_90,MIP_vektet,5001,500,388,1058,1890
Middels_90,MIP_vektet,5006,500,94,194,287
Middels_90,MIP_vektet,5007,500,97,202,300
Middels_90,MIP_vektet,5014,500,101,208,308
Middels_90,MIP_vektet,5020,500,102,209,312
Middels_90,MIP_vektet,5021,500,199,455,881
Middels_90,MIP_vektet,5022,500,107,217,325
Middels_90,MIP_vektet,5025,500,247,663,1295
Middels_90,MIP_vektet,5026,500,472,1096,1733
Middels_90,MIP_vektet,5027,500,653,2070,3118
Middels_90,MIP_vektet,5028,500,1011,2119,3188
Middels_90,MIP_vektet,5029,500,1048,2134,3198
Middels_90,MIP_vektet,5031,500,108,221,328
Middels_90,MIP_vektet,5032,500,492,1114,1804
Middels_90,MIP_vektet,5033,500,234,594,1169
Middels_90,MIP_vektet,5034,500,200,472,880
Middels_90,MIP_vektet,5035,500,332,894,1636
Middels_90,MIP_vektet,5036,500,109,223,333
Middels_90,MIP_vektet,5037,500,114,235,349
Middels_90,MIP_vektet,5038,500,453,1078,1854
Middels_90,MIP_vektet,5041,500,248,535,948
Middels_90,MIP_vektet,5042,500,353,748,1333
Middels_90,MIP_vektet,5043,500,675,1389,2077
Middels_90,MIP_vektet,5044,500,633,1291,1959
Middels_90,MIP_vektet,5045,500,499,1168,1890
Middels_90,MIP_vektet,5046,500,678,1453,2163
Middels_90,MIP_vektet,5047,500,642,1371,2070
Middels_90,MIP_vektet,5049,500,706,1519,2231
Middels_90,MIP_vektet,5052,500,115,236,349
Middels_90,MIP_vektet,5053,500,604,1335,2149
Middels_90,MIP_vektet,5054,500,347,925,1748
Middels_90,MIP_vektet,5055,500,458,1034,1803
Middels_90,MIP_vektet,5056,500,606,1300,1991
Middels_90,MIP_vektet,5057,500,116,238,355
Middels_90,MIP_vektet,5058,500,440,1042,1810
Middels_90,MIP_vektet,5059,500,262,2016,3220
Middels_90,MIP_vektet,5060,500,121,245,367
Middels_90,MIP_vektet,5061,500,636,1386,2098
Middels_90,MIP_vektet,5501,500,620,1291,2092
Middels_90,MIP_vektet,5503,500,832,1655,2482
Middels_90,MIP_vektet,5510,500,122,251,375
Middels_90,MIP_vektet,5512,500,556,1320,2090
Middels_90,MIP_vektet,5514,500,781,1515,2308
Middels_90,MIP_vektet,5516,500,841,1706,2547
Middels_90,MIP_vektet,5518,500,837,1718,2574
Middels_90,MIP_vektet,5520,500,489,1028,1635
Middels_90,MIP_vektet,5522,500,836,1695,2539
Middels_90,MIP_vektet,5524,500,796,1546,2334
Middels_90,MIP_vektet,5526,500,646,1436,2210
Middels_90,MIP_vektet,5528,500,800,1573,2358
Middels_90,MIP_vektet,5530,500,289,722,1533
Middels_90,MIP_vektet,5532,500,608,1233,1841
Middels_90,MIP_vektet,5534,500,576,1300,2055
Middels_90,MIP_vektet,5536,500,693,1511,3107
Middels_90,MIP_vektet,5538,500,124,256,378
Middels_90,MIP_vektet,5540,500,124,257,383
Middels_90,MIP_vektet,5542,500,1003,2251,3524
Middels_90,MIP_vektet,5544,500,313,691,1263
Middels_90,MIP_vektet,5546,500,511,1156,1854
Middels_90,MIP_vektet,5601,500,187,402,671
Middels_90,MIP_vektet,5603,500,388,881,1516
Middels_90,MIP_vektet,5605,500,249,585,1099
Middels_90,MIP_vektet,5607,500,566,1232,1896
Middels_90,MIP_vektet,5610,500,180,382,669
Middels_90,MIP_vektet,5612,500,277,589,972
Middels_90,MIP_vektet,5614,500,759,1492,2267
Middels_90,MIP_vektet,5616,500,789,1531,2272
Middels_90,MIP_vektet,5618,500,710,1403,2140
Middels_90,MIP_vektet,5620,500,744,1607,3248
Middels_90,MIP_vektet,5622,500,171,363,733
Middels_90,MIP_vektet,5624,500,408,873,1518
Middels_90,MIP_vektet,5626,500,125,258,384
Middels_90,MIP_vektet,5628,500,191,441,893
Middels_90,MIP_vektet,5630,500,125,259,385
Middels_90,MIP_vektet,5632,500,128,262,388
Middels_90,MIP_vektet,5634,500,128,263,389
Middels_90,MIP_vektet,5636,500,524,1209,1986
Samferdsel_96,MIP_vektet,0301,500,139,529,1477
Samferdsel_96,MIP_vektet,1101,500,103,381,958
Samferdsel_96,MIP_vektet,1103,500,82,301,818
Samferdsel_96,MIP_vektet,1106,500,185,633,1559
Samferdsel_96,MIP_vektet,1108,500,168,582,1441
Samferdsel_96,MIP_vektet,1111,500,104,383,959
Samferdsel_96,MIP_vektet,1112,500,103,382,958
Samferdsel_96,MIP_vektet,1114,500,103,381,957
Samferdsel_96,MIP_vektet,1119,500,86,312,826
Samferdsel_96,MIP_vektet,1120,500,101,370,941
Samferdsel_96,MIP_vektet,1121,500,88,327,872
Samferdsel_96,MIP_vektet,1122,500,70,291,755
Samferdsel_96,MIP_vektet,1124,500,153,543,1328
Samferdsel_96,MIP_vektet,1127,500,185,634,1559
Samferdsel_96,MIP_vektet,1130,500,90,330,860
Samferdsel_96,MIP_vektet,1133,500,68,257,671
Samferdsel_96,MIP_vektet,1134,500,46,194,572
Samferdsel_96,MIP_vektet,1135,500,89,335,872
Samferdsel_96,MIP_vektet,1144,500,185,634,1571
Samferdsel_96,MIP_vektet,1145,500,185,631,1558
Samferdsel_96,MIP_vektet,1146,500,178,615,1523
Samferdsel_96,MIP_vektet,1149,500,180,624,1543
Samferdsel_96,MIP_vektet,1151,500,185,634,1571
Samferdsel_96,MIP_vektet,1160,500,173,600,1488
Samferdsel_96,MIP_vektet,1505,500,132,500,1265
Samferdsel_96,MIP_vektet,1506,500,255,758,1840
Samferdsel_96,MIP_vektet,1508,500,221,703,1722
Samferdsel_96,MIP_vektet,1511,500,0,0,4
Samferdsel_96,MIP_vektet,1514,500,0,3,5
Samferdsel_96,MIP_vektet,1515,500,0,4,7
Samferdsel_96,MIP_vektet,1516,500,0,4,10
Samferdsel_96,MIP_vektet,1517,500,0,5,11
Samferdsel_96,MIP_vektet,1520,500,3,6,18
Samferdsel_96,MIP_vektet,1525,500,221,693,1690
Samferdsel_96,MIP_vektet,1528,500,229,699,1741
Samferdsel_96,MIP_vektet,1531,500,3,7,19
Samferdsel_96,MIP_vektet,1532,500,3,7,20
Samferdsel_96,MIP_vektet,1535,500,262,769,1908
Samferdsel_96,MIP_vektet,1539,500,4,11,27
Samferdsel_96,MIP_vektet,1547,500,258,766,1882
Samferdsel_96,MIP_vektet,1554,500,129,471,1236
Samferdsel_96,MIP_vektet,1557,500,124,460,1208
Samferdsel_96,MIP_vektet,1560,500,123,458,1200
Samferdsel_96,MIP_vektet,1563,500,217,670,1676
Samferdsel_96,MIP_vektet,1566,500,104,388,1088
Samferdsel_96,MIP_vektet,1573,500,4,12,28
Samferdsel_96,MIP_vektet,1576,500,119,445,1172
Samferdsel_96,MIP_vektet,1577,500,4,13,34
Samferdsel_96,MIP_vektet,1578,500,220,685,1697
Samferdsel_96,MIP_vektet,1579,500,254,736,1844
Samferdsel_96,MIP_vektet,1580,500,229,706,1733
Samferdsel_96,MIP_vektet,1804,500,32,150,423
Samferdsel_96,MIP_vektet,1806,500,67,299,931
Samferdsel_96,MIP_vektet,1811,500,72,302,823
Samferdsel_96,MIP_vektet,1812,500,146,522,1272
Samferdsel_96,MIP_vektet,1813,500,60,269,745
Samferdsel_96,MIP_vektet,1815,500,151,538,1314
Samferdsel_96,MIP_vektet,1816,500,132,481,1208
Samferdsel_96,MIP_vektet,1818,500,154,544,1341
Samferdsel_96,MIP_vektet,1820,500,143,507,1266
Samferdsel_96,MIP_vektet,1822,500,131,470,1159
Samferdsel_96,MIP_vektet,1824,500,48,195,551
Samferdsel_96,MIP_vektet,1825,500,33,154,426
Samferdsel_96,MIP_vektet,1826,500,62,244,620
Samferdsel_96,MIP_vektet,1827,500,132,502,1281
Samferdsel_96,MIP_vektet,1828,500,150,642,1803
Samferdsel_96,MIP_vektet,1832,500,167,607,1501
Samferdsel_96,MIP_vektet,1833,500,119,426,1057
Samferdsel_96,MIP_vektet,1834,500,177,685,1750
Samferdsel_96,MIP_vektet,1835,500,156,548,1343
Samferdsel_96,MIP_vektet,1836,500,119,452,1113
Samferdsel_96,MIP_vektet,1837,500,173,661,1685
Samferdsel_96,MIP_vektet,1838,500,112,390,972
Samferdsel_96,MIP_vektet,1839,500,55,244,748
Samferdsel_96,MIP_vektet,1840,500,46,183,516
Samferdsel_96,MIP_vektet,1841,500,55,224,740
Samferdsel_96,MIP_vektet,1845,500,53,223,689
Samferdsel_96,MIP_vektet,1848,500,67,278,852
Samferdsel_96,MIP_vektet,1851,500,132,472,1180
Samferdsel_96,MIP_vektet,1853,500,136,487,1238
Samferdsel_96,MIP_vektet,1856,500,154,545,1349
Samferdsel_96,MIP_vektet,1857,500,154,545,1342
Samferdsel_96,MIP_vektet,1859,500,150,523,1305
Samferdsel_96,MIP_vektet,1860,500,98,379,1076
Samferdsel_96,MIP_vektet,1865,500,117,427,1105
Samferdsel_96,MIP_vektet,1866,500,79,356,948
Samferdsel_96,MIP_vektet,1867,500,146,522,1322
Samferdsel_96,MIP_vektet,1868,500,4,14,38
Samferdsel_96,MIP_vektet,1870,500,73,318,936
Samferdsel_96,MIP_vektet,1871,500,52,241,805
Samferdsel_96,MIP_vektet,1874,500,126,438,1064
Samferdsel_96,MIP_vektet,1875,500,62,248,675
Samferdsel_96,MIP_vektet,3101,500,5,19,47
Samferdsel_96,MIP_vektet,3103,500,208,708,1768
Samferdsel_96,MIP_vektet,3105,500,174,610,1621
Samferdsel_96,MIP_vektet,3107,500,121,439,1126
Samferdsel_96,MIP_vektet,3110,500,215,708,1783
Samferdsel_96,MIP_vektet,3112,500,5,19,48
Samferdsel_96,MIP_vektet,3114,500,206,696,1760
Samferdsel_96,MIP_vektet,3116,500,216,717,1812
Samferdsel_96,MIP_vektet,3118,500,131,534,1424
Samferdsel_96,MIP_vektet,3120,500,217,717,1811
Samferdsel_96,MIP_vektet,3122,500,5,20,49
Samferdsel_96,MIP_vektet,3124,500,6,20,52
Samferdsel_96,MIP_vektet,3201,500,245,726,1788
Samferdsel_96,MIP_vektet,3203,500,251,739,1840
Samferdsel_96,MIP_vektet,3205,500,166,617,1627
Samferdsel_96,MIP_vektet,3207,500,6,24,56
Samferdsel_96,MIP_vektet,3209,500,199,683,1686
Samferdsel_96,MIP_vektet,3212,500,6,25,60
Samferdsel_96,MIP_vektet,3214,500,6,26,63
Samferdsel_96,MIP_vektet,3216,500,7,27,67
Samferdsel_96,MIP_vektet,3218,500,7,27,69
Samferdsel_96,MIP_vektet,3220,500,7,28,73
Samferdsel_96,MIP_vektet,3222,500,215,717,1806
Samferdsel_96,MIP_vektet,3224,500,7,31,75
Samferdsel_96,MIP_vektet,3226,500,121,465,1293
Samferdsel_96,MIP_vektet,3228,500,152,604,1504
Samferdsel_96,MIP_vektet,3230,500,10,31,76
Samferdsel_96,MIP_vektet,3232,500,203,685,1708
Samferdsel_96,MIP_vektet,3234,500,10,33,81
Samferdsel_96,MIP_vektet,3236,500,10,33,83
Samferdsel_96,MIP_vektet,3238,500,10,35,88
Samferdsel_96,MIP_vektet,3240,500,11,38,91
Samferdsel_96,MIP_vektet,3242,500,11,39,96
Samferdsel_96,MIP_vektet,3301,500,174,620,1635
Samferdsel_96,MIP_vektet,3303,500,49,216,602
Samferdsel_96,MIP_vektet,3305,500,62,253,734
Samferdsel_96,MIP_vektet,3310,500,11,40,98
Samferdsel_96,MIP_vektet,3312,500,193,672,1677
Samferdsel_96,MIP_vektet,3314,500,186,624,1623
Samferdsel_96,MIP_vektet,3316,500,152,559,1533
Samferdsel_96,MIP_vektet,3318,500,12,41,104
Samferdsel_96,MIP_vektet,3320,500,156,591,1553
Samferdsel_96,MIP_vektet,3322,500,135,498,1384
Samferdsel_96,MIP_vektet,3324,500,151,572,1462
Samferdsel_96,MIP_vektet,3326,500,166,591,1517
Samferdsel_96,MIP_vektet,3328,500,56,220,607
Samferdsel_96,MIP_vektet,3330,500,47,214,636
Samferdsel_96,MIP_vektet,3332,500,111,479,1348
Samferdsel_96,MIP_vektet,3334,500,12,46,112
Samferdsel_96,MIP_vektet,3336,500,203,687,1680
Samferdsel_96,MIP_vektet,3338,500,38,150,434
Samferdsel_96,MIP_vektet,3401,500,90,341,860
Samferdsel_96,MIP_vektet,3403,500,231,721,1762
Samferdsel_96,MIP_vektet,3405,500,166,584,1442
Samferdsel_96,MIP_vektet,3407,500,251,741,1839
Samferdsel_96,MIP_vektet,3411,500,229,715,1750
Samferdsel_96,MIP_vektet,3412,500,230,721,1761
Samferdsel_96,MIP_vektet,3413,500,90,347,858
Samferdsel_96,MIP_vektet,3414,500,13,47,116
Samferdsel_96,MIP_vektet,3415,500,13,48,119
Samferdsel_96,MIP_vektet,3416,500,13,49,125
Samferdsel_96,MIP_vektet,3417,500,14,52,129
Samferdsel_96,MIP_vektet,3418,500,14,54,132
Samferdsel_96,MIP_vektet,3419,500,230,716,1755
Samferdsel_96,MIP_vektet,3420,500,229,715,1742
Samferdsel_96,MIP_vektet,3421,500,227,707,1729
Samferdsel_96,MIP_vektet,3422,500,224,698,1714
Samferdsel_96,MIP_vektet,3423,500,214,682,1662
Samferdsel_96,MIP_vektet,3424,500,161,594,1502
Samferdsel_96,MIP_vektet,3425,500,180,617,1501
Samferdsel_96,MIP_vektet,3426,500,181,614,1512
Samferdsel_96,MIP_vektet,3427,500,143,502,1229
Samferdsel_96,MIP_vektet,3428,500,146,515,1251
Samferdsel_96,MIP_vektet,3429,500,180,617,1517
Samferdsel_96,MIP_vektet,3430,500,182,625,1518
Samferdsel_96,MIP_vektet,3431,500,146,526,1280
Samferdsel_96,MIP_vektet,3432,500,156,543,1391
Samferdsel_96,MIP_vektet,3433,500,159,558,1427
Samferdsel_96,MIP_vektet,3434,500,150,530,1291
Samferdsel_96,MIP_vektet,3435,500,150,530,1312
Samferdsel_96,MIP_vektet,3436,500,157,553,1382
Samferdsel_96,MIP_vektet,3437,500,150,529,1278
Samferdsel_96,MIP_vektet,3438,500,157,568,1424
Samferdsel_96,MIP_vektet,3439,500,69,290,833
Samferdsel_96,MIP_vektet,3440,500,55,235,672
Samferdsel_96,MIP_vektet,3441,500,35,171,556
Samferdsel_96,MIP_vektet,3442,500,252,699,1847
Samferdsel_96,MIP_vektet,3443,500,259,759,1886
Samferdsel_96,MIP_vektet,3446,500,73,268,752
Samferdsel_96,MIP_vektet,3447,500,87,570,1767
Samferdsel_96,MIP_vektet,3448,500,277,799,1988
Samferdsel_96,MIP_vektet,3449,500,38,183,560
Samferdsel_96,MIP_vektet,3450,500,172,584,1434
Samferdsel_96,MIP_vektet,3451,500,192,652,1588
Samferdsel_96,MIP_vektet,3452,500,73,276,753
Samferdsel_96,MIP_vektet,3453,500,56,237,699
Samferdsel_96,MIP_vektet,3454,500,47,214,647
Samferdsel_96,MIP_vektet,3901,500,266,789,1930
Samferdsel_96,MIP_vektet,3903,500,255,761,1875
Samferdsel_96,MIP_vektet,3905,500,285,810,2000
Samferdsel_96,MIP_vektet,3907,500,256,752,1874
Samferdsel_96,MIP_vektet,3909,500,266,781,1952
Samferdsel_96,MIP_vektet,3911,500,266,787,1928
Samferdsel_96,MIP_vektet,4001,500,262,778,1910
Samferdsel_96,MIP_vektet,4003,500,269,792,1939
Samferdsel_96,MIP_vektet,4005,500,74,287,732
Samferdsel_96,MIP_vektet,4010,500,100,349,901
Samferdsel_96,MIP_vektet,4012,500,286,808,2009
Samferdsel_96,MIP_vektet,4014,500,259,762,1900
Samferdsel_96,MIP_vektet,4016,500,266,791,1973
Samferdsel_96,MIP_vektet,4018,500,259,767,1923
Samferdsel_96,MIP_vektet,4020,500,17,56,140
Samferdsel_96,MIP_vektet,4022,500,77,293,798
Samferdsel_96,MIP_vektet,4024,500,87,299,801
Samferdsel_96,MIP_vektet,4026,500,46,182,594
Samferdsel_96,MIP_vektet,4028,500,91,308,823
Samferdsel_96,MIP_vektet,4030,500,88,315,804
Samferdsel_96,MIP_vektet,4032,500,259,776,1904
Samferdsel_96,MIP_vektet,4034,500,270,792,1943
Samferdsel_96,MIP_vektet,4036,500,262,777,1950
Samferdsel_96,MIP_vektet,4201,500,104,375,984
Samferdsel_96,MIP_vektet,4202,500,109,370,1011
Samferdsel_96,MIP_vektet,4203,500,193,644,1622
Samferdsel_96,MIP_vektet,4204,500,180,624,1544
Samferdsel_96,MIP_vektet,4205,500,171,591,1438
Samferdsel_96,MIP_vektet,4206,500,104,370,978
Samferdsel_96,MIP_vektet,4207,500,140,502,1265
Samferdsel_96,MIP_vektet,4211,500,118,413,1061
Samferdsel_96,MIP_vektet,4212,500,89,325,909
Samferdsel_96,MIP_vektet,4213,500,97,364,958
Samferdsel_96,MIP_vektet,4214,500,118,414,1063
Samferdsel_96,MIP_vektet,4215,500,110,388,999
Samferdsel_96,MIP_vektet,4216,500,75,276,788
Samferdsel_96,MIP_vektet,4217,500,62,264,741
Samferdsel_96,MIP_vektet,4218,500,129,442,1067
Samferdsel_96,MIP_vektet,4219,500,188,650,1621
Samferdsel_96,MIP_vektet,4220,500,73,264,733
Samferdsel_96,MIP_vektet,4221,500,133,495,1202
Samferdsel_96,MIP_vektet,4222,500,161,558,1385
Samferdsel_96,MIP_vektet,4223,500,168,569,1405
Samferdsel_96,MIP_vektet,4224,500,192,657,1627
Samferdsel_96,MIP_vektet,4225,500,188,634,1606
Samferdsel_96,MIP_vektet,4226,500,17,59,145
Samferdsel_96,MIP_vektet,4227,500,62,255,767
Samferdsel_96,MIP_vektet,4228,500,133,483,1208
Samferdsel_96,MIP_vektet,4601,500,346,820,2121
Samferdsel_96,MIP_vektet,4602,500,97,701,2084
Samferdsel_96,MIP_vektet,4611,500,90,350,915
Samferdsel_96,MIP_vektet,4612,500,369,853,2111
Samferdsel_96,MIP_vektet,4613,500,376,859,2146
Samferdsel_96,MIP_vektet,4614,500,375,856,2140
Samferdsel_96,MIP_vektet,4615,500,17,60,147
Samferdsel_96,MIP_vektet,4616,500,18,62,154
Samferdsel_96,MIP_vektet,4617,500,81,311,906
Samferdsel_96,MIP_vektet,4618,500,33,138,368
Samferdsel_96,MIP_vektet,4619,500,68,287,826
Samferdsel_96,MIP_vektet,4620,500,117,417,1050
Samferdsel_96,MIP_vektet,4621,500,35,164,461
Samferdsel_96,MIP_vektet,4622,500,84,333,956
Samferdsel_96,MIP_vektet,4623,500,131,466,1161
Samferdsel_96,MIP_vektet,4624,500,103,368,986
Samferdsel_96,MIP_vektet,4625,500,18,62,157
Samferdsel_96,MIP_vektet,4626,500,109,391,1039
Samferdsel_96,MIP_vektet,4627,500,131,461,1160
Samferdsel_96,MIP_vektet,4628,500,313,825,2051
Samferdsel_96,MIP_vektet,4629,500,18,63,158
Samferdsel_96,MIP_vektet,4630,500,305,815,2043
Samferdsel_96,MIP_vektet,4631,500,311,823,2041
Samferdsel_96,MIP_vektet,4632,500,117,404,1046
Samferdsel_96,MIP_vektet,4633,500,18,63,158
Samferdsel_96,MIP_vektet,4634,500,314,825,2057
Samferdsel_96,MIP_vektet,4635,500,314,825,2055
Samferdsel_96,MIP_vektet,4636,500,133,477,1174
Samferdsel_96,MIP_vektet,4637,500,131,461,1134
Samferdsel_96,MIP_vektet,4638,500,355,810,2097
Samferdsel_96,MIP_vektet,4639,500,192,729,2043
Samferdsel_96,MIP_vektet,4640,500,61,355,1796
Samferdsel_96,MIP_vektet,4641,500,83,455,1819
Samferdsel_96,MIP_vektet,4642,500,209,726,1998
Samferdsel_96,MIP_vektet,4643,500,110,393,1018
Samferdsel_96,MIP_vektet,4644,500,59,273,1467
Samferdsel_96,MIP_vektet,4645,500,121,446,1097
Samferdsel_96,MIP_vektet,4646,500,125,451,1077
Samferdsel_96,MIP_vektet,4647,500,34,136,369
Samferdsel_96,MIP_vektet,4648,500,353,817,2098
Samferdsel_96,MIP_vektet,4649,500,73,419,1880
Samferdsel_96,MIP_vektet,4650,500,102,659,2009
Samferdsel_96,MIP_vektet,4651,500,70,437,1817
Samferdsel_96,MIP_vektet,5001,500,76,337,1001
Samferdsel_96,MIP_vektet,5006,500,19,68,171
Samferdsel_96,MIP_vektet,5007,500,20,73,179
Samferdsel_96,MIP_vektet,5014,500,20,74,182
Samferdsel_96,MIP_vektet,5020,500,20,75,186
Samferdsel_96,MIP_vektet,5021,500,32,137,425
Samferdsel_96,MIP_vektet,5022,500,21,77,193
Samferdsel_96,MIP_vektet,5025,500,46,193,588
Samferdsel_96,MIP_vektet,5026,500,80,321,937
Samferdsel_96,MIP_vektet,5027,500,54,614,1755
Samferdsel_96,MIP_vektet,5028,500,251,738,1861
Samferdsel_96,MIP_vektet,5029,500,256,756,1897
Samferdsel_96,MIP_vektet,5031,500,21,77,195
Samferdsel_96,MIP_vektet,5032,500,87,354,984
Samferdsel_96,MIP_vektet,5033,500,70,284,880
Samferdsel_96,MIP_vektet,5034,500,75,327,846
Samferdsel_96,MIP_vektet,5035,500,55,253,840
Samferdsel_96,MIP_vektet,5036,500,21,80,196
